85	 Q0 	AP890912-0198	1	-49.4047989521	 Exp 
85	 Q0 	AP890118-0229	147	-50.5276099386	 Exp 
85	 Q0 	AP891230-0030	148	-50.5280241522	 Exp 
85	 Q0 	AP890916-0058	149	-50.5283896020	 Exp 
85	 Q0 	AP890509-0031	150	-50.5288768206	 Exp 
85	 Q0 	AP890503-0199	151	-50.5290229756	 Exp 
85	 Q0 	AP890113-0184	152	-50.5291934834	 Exp 
85	 Q0 	AP891016-0154	153	-50.5299972160	 Exp 
85	 Q0 	AP890525-0031	154	-50.5301676856	 Exp 
85	 Q0 	AP891230-0081	155	-50.5302163900	 Exp 
85	 Q0 	AP891124-0105	156	-50.5304355530	 Exp 
85	 Q0 	AP891206-0127	157	-50.5305816554	 Exp 
85	 Q0 	AP890624-0118	158	-50.5306060054	 Exp 
85	 Q0 	AP890129-0044	159	-50.5308251486	 Exp 
85	 Q0 	AP890727-0112	160	-50.5309955858	 Exp 
85	 Q0 	AP890306-0061	161	-50.5309955858	 Exp 
85	 Q0 	AP890920-0126	162	-50.5310199334	 Exp 
85	 Q0 	AP890116-0016	163	-50.5311660162	 Exp 
85	 Q0 	AP891026-0155	164	-50.5313120941	 Exp 
85	 Q0 	AP890519-0131	165	-50.5317502983	 Exp 
85	 Q0 	AP891012-0063	166	-50.5321641173	 Exp 
85	 Q0 	AP890302-0026	167	-50.5321641173	 Exp 
85	 Q0 	AP891207-0027	168	-50.5325292189	 Exp 
85	 Q0 	AP890630-0263	169	-50.5326265742	 Exp 
85	 Q0 	AP890728-0172	170	-50.5326509127	 Exp 
85	 Q0 	AP891213-0175	171	-50.5327239273	 Exp 
85	 Q0 	AP890530-0201	172	-50.5328212781	 Exp 
85	 Q0 	AP890921-0085	173	-50.5328699528	 Exp 
85	 Q0 	AP891105-0023	174	-50.5331133177	 Exp 
85	 Q0 	AP890622-0145	175	-50.5331133177	 Exp 
85	 Q0 	AP890704-0151	176	-50.5333566690	 Exp 
85	 Q0 	AP890710-0012	177	-50.5333566690	 Exp 
85	 Q0 	AP890515-0012	178	-50.5335513403	 Exp 
85	 Q0 	AP891004-0158	179	-50.5337460028	 Exp 
85	 Q0 	AP890410-0045	180	-50.5337460028	 Exp 
85	 Q0 	AP890503-0005	181	-50.5338919939	 Exp 
85	 Q0 	AP891124-0098	182	-50.5339163253	 Exp 
85	 Q0 	AP890626-0275	183	-50.5339893186	 Exp 
85	 Q0 	AP890304-0097	184	-50.5340136495	 Exp 
85	 Q0 	AP891019-0241	185	-50.5341353016	 Exp 
85	 Q0 	AP890629-0223	186	-50.5344759095	 Exp 
85	 Q0 	AP891202-0057	187	-50.5344759095	 Exp 
85	 Q0 	AP890908-0105	188	-50.5349381203	 Exp 
85	 Q0 	AP890528-0005	189	-50.5351327206	 Exp 
85	 Q0 	AP890228-0059	190	-50.5354002819	 Exp 
85	 Q0 	AP890714-0204	191	-50.5375888004	 Exp 
85	 Q0 	AP890413-0222	192	-50.5378075917	 Exp 
85	 Q0 	AP891121-0061	193	-50.5570760578	 Exp 
85	 Q0 	AP891129-0065	194	-50.5571978492	 Exp 
85	 Q0 	AP890922-0089	195	-50.5591947398	 Exp 
85	 Q0 	AP890305-0045	196	-50.5593895092	 Exp 
85	 Q0 	AP890728-0026	197	-50.5612150481	 Exp 
85	 Q0 	AP890424-0242	198	-50.5615800639	 Exp 
85	 Q0 	AP891021-0122	199	-50.5622856739	 Exp 
85	 Q0 	AP890621-0007	200	-50.5625532891	 Exp 
85	 Q0 	AP890515-0134	201	-50.5634290055	 Exp 
85	 Q0 	AP890511-0121	202	-50.5775404791	 Exp 
85	 Q0 	AP890919-0212	203	-50.5873072176	 Exp 
85	 Q0 	AP890809-0019	204	-50.5874533578	 Exp 
85	 Q0 	AP890709-0024	205	-50.5877943324	 Exp 
85	 Q0 	AP890125-0174	206	-50.5890605752	 Exp 
85	 Q0 	AP890823-0114	207	-50.5902777682	 Exp 
85	 Q0 	AP890510-0196	208	-50.5904238085	 Exp 
85	 Q0 	AP890930-0020	209	-50.5923705426	 Exp 
85	 Q0 	AP890928-0222	210	-50.5926868045	 Exp 
85	 Q0 	AP890608-0182	211	-50.5939273019	 Exp 
85	 Q0 	AP890731-0055	212	-50.6072541267	 Exp 
85	 Q0 	AP891026-0169	213	-50.6081311448	 Exp 
85	 Q0 	AP891202-0142	214	-50.6091054016	 Exp 
85	 Q0 	AP890308-0117	215	-50.6100794400	 Exp 
85	 Q0 	AP890208-0003	216	-50.6102985685	 Exp 
85	 Q0 	AP890819-0113	217	-50.6107367924	 Exp 
85	 Q0 	AP891220-0145	218	-50.6125865837	 Exp 
85	 Q0 	AP890602-0217	219	-50.6126839193	 Exp 
85	 Q0 	AP890102-0105	220	-50.6130975713	 Exp 
85	 Q0 	AP891104-0081	221	-50.6134138669	 Exp 
85	 Q0 	AP890511-0024	222	-50.6157488751	 Exp 
85	 Q0 	AP890107-0154	223	-50.6174506941	 Exp 
85	 Q0 	AP890520-0002	224	-50.6179854138	 Exp 
85	 Q0 	AP890612-0216	225	-50.6184714655	 Exp 
85	 Q0 	AP890327-0092	226	-50.6189088655	 Exp 
85	 Q0 	AP890615-0162	227	-50.6212209112	 Exp 
85	 Q0 	AP891022-0059	228	-50.6381325117	 Exp 
85	 Q0 	AP890228-0083	229	-50.6399582348	 Exp 
85	 Q0 	AP890607-0201	230	-50.6422453912	 Exp 
85	 Q0 	AP891021-0083	231	-50.6446285915	 Exp 
85	 Q0 	AP890807-0158	232	-50.6521831597	 Exp 
85	 Q0 	AP890125-0134	233	-50.6525974082	 Exp 
85	 Q0 	AP890517-0182	234	-50.6531821624	 Exp 
85	 Q0 	AP890401-0001	235	-50.6531821624	 Exp 
85	 Q0 	AP890513-0036	236	-50.6532065254	 Exp 
85	 Q0 	AP890511-0074	237	-50.6533770630	 Exp 
85	 Q0 	AP891201-0028	238	-50.6541565777	 Exp 
85	 Q0 	AP891011-0056	239	-50.6545949933	 Exp 
85	 Q0 	AP890419-0110	240	-50.6552281822	 Exp 
85	 Q0 	AP890509-0162	241	-50.6553742896	 Exp 
85	 Q0 	AP891113-0131	242	-50.6557882338	 Exp 
85	 Q0 	AP891219-0050	243	-50.6559343224	 Exp 
85	 Q0 	AP890430-0004	244	-50.6559343224	 Exp 
85	 Q0 	AP890414-0045	245	-50.6560317120	 Exp 
85	 Q0 	AP890328-0167	246	-50.6562264847	 Exp 
85	 Q0 	AP891219-0013	247	-50.6564699383	 Exp 
85	 Q0 	AP890531-0194	248	-50.6565186274	 Exp 
85	 Q0 	AP890419-0206	249	-50.6565186274	 Exp 
85	 Q0 	AP890816-0130	250	-50.6568594358	 Exp 
85	 Q0 	AP890123-0314	251	-50.6568837782	 Exp 
85	 Q0 	AP890602-0137	252	-50.6569568047	 Exp 
85	 Q0 	AP890610-0071	253	-50.6569568047	 Exp 
85	 Q0 	AP890130-0026	254	-50.6570054883	 Exp 
85	 Q0 	AP890117-0249	255	-50.6570054883	 Exp 
85	 Q0 	AP890208-0012	256	-50.6570541714	 Exp 
85	 Q0 	AP890627-0039	257	-50.6572732385	 Exp 
85	 Q0 	AP890116-0001	258	-50.6572975786	 Exp 
85	 Q0 	AP891214-0108	259	-50.6574922946	 Exp 
85	 Q0 	AP890503-0085	260	-50.6576139876	 Exp 
85	 Q0 	AP890323-0170	261	-50.6578086894	 Exp 
85	 Q0 	AP890615-0083	262	-50.6578086894	 Exp 
85	 Q0 	AP890312-0082	263	-50.6578330265	 Exp 
85	 Q0 	AP891130-0235	264	-50.6580277184	 Exp 
85	 Q0 	AP890719-0116	265	-50.6581980667	 Exp 
85	 Q0 	AP890428-0243	266	-50.6583440743	 Exp 
85	 Q0 	AP890516-0238	267	-50.6586117420	 Exp 
85	 Q0 	AP890313-0106	268	-50.6586117420	 Exp 
85	 Q0 	AP890703-0151	269	-50.6586847394	 Exp 
85	 Q0 	AP890804-0147	270	-50.6587334036	 Exp 
85	 Q0 	AP891127-0164	271	-50.6590010473	 Exp 
85	 Q0 	AP891124-0062	272	-50.6592200163	 Exp 
85	 Q0 	AP890105-0107	273	-50.6592443455	 Exp 
85	 Q0 	AP890104-0140	274	-50.6593173323	 Exp 
85	 Q0 	AP890907-0221	275	-50.6593416609	 Exp 
85	 Q0 	AP890217-0137	276	-50.6593659894	 Exp 
85	 Q0 	AP891118-0138	277	-50.6594146461	 Exp 
85	 Q0 	AP890501-0023	278	-50.6596822478	 Exp 
85	 Q0 	AP890201-0127	279	-50.6607038482	 Exp 
85	 Q0 	AP890222-0207	280	-50.6608740915	 Exp 
85	 Q0 	AP890304-0090	281	-50.6610686472	 Exp 
85	 Q0 	AP890217-0193	282	-50.6612145583	 Exp 
85	 Q0 	AP890928-0226	283	-50.6619683539	 Exp 
85	 Q0 	AP891005-0192	284	-50.6628192562	 Exp 
85	 Q0 	AP890611-0063	285	-50.6631352632	 Exp 
85	 Q0 	AP890127-0286	286	-50.6631595705	 Exp 
85	 Q0 	AP890105-0194	287	-50.6644233615	 Exp 
85	 Q0 	AP890606-0160	288	-50.6645691599	 Exp 
85	 Q0 	AP890626-0081	289	-50.6659282141	 Exp 
85	 Q0 	AP890222-0169	290	-50.6674869902	 Exp 
85	 Q0 	AP890223-0263	291	-50.6696293941	 Exp 
85	 Q0 	AP890619-0191	292	-50.6716004459	 Exp 
85	 Q0 	AP891203-0045	293	-50.6729869462	 Exp 
85	 Q0 	AP891226-0017	294	-50.6927732198	 Exp 
85	 Q0 	AP890510-0211	295	-50.6978600181	 Exp 
85	 Q0 	AP891212-0056	296	-50.7029701360	 Exp 
85	 Q0 	AP890306-0068	297	-50.7043103217	 Exp 
85	 Q0 	AP891023-0145	298	-50.7046270324	 Exp 
85	 Q0 	AP890628-0156	299	-50.7046757551	 Exp 
85	 Q0 	AP890210-0103	300	-50.7052847425	 Exp 
85	 Q0 	AP891011-0208	301	-50.7056744496	 Exp 
85	 Q0 	AP890530-0281	302	-50.7056988051	 Exp 
85	 Q0 	AP891218-0146	303	-50.7058692900	 Exp 
85	 Q0 	AP890127-0050	304	-50.7060641217	 Exp 
85	 Q0 	AP890825-0044	305	-50.7065024611	 Exp 
85	 Q0 	AP890626-0074	306	-50.7071842344	 Exp 
85	 Q0 	AP890222-0133	307	-50.7072572752	 Exp 
85	 Q0 	AP890510-0123	308	-50.7074520447	 Exp 
85	 Q0 	AP890816-0159	309	-50.7076711499	 Exp 
85	 Q0 	AP890717-0044	310	-50.7080119582	 Exp 
85	 Q0 	AP890413-0182	311	-50.7080849851	 Exp 
85	 Q0 	AP890410-0133	312	-50.7082553763	 Exp 
85	 Q0 	AP890707-0197	313	-50.7083527398	 Exp 
85	 Q0 	AP891123-0158	314	-50.7085231206	 Exp 
85	 Q0 	AP890923-0026	315	-50.7087209989	 Exp 
85	 Q0 	AP891217-0036	316	-50.7089612118	 Exp 
85	 Q0 	AP890328-0101	317	-50.7092045768	 Exp 
85	 Q0 	AP890518-0144	318	-50.7093992589	 Exp 
85	 Q0 	AP890526-0246	319	-50.7099832530	 Exp 
85	 Q0 	AP891123-0122	320	-50.7102995503	 Exp 
85	 Q0 	AP890228-0162	321	-50.7103238799	 Exp 
85	 Q0 	AP890601-0389	322	-50.7107861166	 Exp 
85	 Q0 	AP890201-0231	323	-50.7112726284	 Exp 
85	 Q0 	AP890601-0128	324	-50.7120995734	 Exp 
85	 Q0 	AP891227-0130	325	-50.7123184442	 Exp 
85	 Q0 	AP891129-0163	326	-50.7132444807	 Exp 
85	 Q0 	AP891114-0133	327	-50.7138045292	 Exp 
85	 Q0 	AP891004-0279	328	-50.7155515837	 Exp 
85	 Q0 	AP890518-0098	329	-50.7176741948	 Exp 
85	 Q0 	AP890214-0115	330	-50.7209813637	 Exp 
85	 Q0 	AP890227-0139	331	-50.7322415911	 Exp 
85	 Q0 	AP891227-0033	332	-50.7327532008	 Exp 
85	 Q0 	AP890318-0091	333	-50.7329237240	 Exp 
85	 Q0 	AP890625-0003	334	-50.7337518841	 Exp 
85	 Q0 	AP890117-0082	335	-50.7341902579	 Exp 
85	 Q0 	AP890118-0150	336	-50.7343363727	 Exp 
85	 Q0 	AP890124-0165	337	-50.7343363727	 Exp 
85	 Q0 	AP890613-0047	338	-50.7343607247	 Exp 
85	 Q0 	AP890121-0118	339	-50.7347503378	 Exp 
85	 Q0 	AP890718-0233	340	-50.7347503378	 Exp 
85	 Q0 	AP890612-0114	341	-50.7347746875	 Exp 
85	 Q0 	AP891121-0180	342	-50.7348233864	 Exp 
85	 Q0 	AP890426-0184	343	-50.7350181766	 Exp 
85	 Q0 	AP890504-0154	344	-50.7351155684	 Exp 
85	 Q0 	AP891113-0073	345	-50.7351886108	 Exp 
85	 Q0 	AP890501-0057	346	-50.7352373051	 Exp 
85	 Q0 	AP890508-0042	347	-50.7352373051	 Exp 
85	 Q0 	AP890518-0038	348	-50.7353103455	 Exp 
85	 Q0 	AP890517-0029	349	-50.7353103455	 Exp 
85	 Q0 	AP891221-0151	350	-50.7353103455	 Exp 
85	 Q0 	AP891104-0062	351	-50.7356755290	 Exp 
85	 Q0 	AP890120-0278	352	-50.7357972500	 Exp 
85	 Q0 	AP891119-0018	353	-50.7359919965	 Exp 
85	 Q0 	AP890829-0065	354	-50.7360650242	 Exp 
85	 Q0 	AP890126-0027	355	-50.7361623926	 Exp 
85	 Q0 	AP890912-0166	356	-50.7363571227	 Exp 
85	 Q0 	AP890106-0165	357	-50.7363814634	 Exp 
85	 Q0 	AP890103-0233	358	-50.7364301443	 Exp 
85	 Q0 	AP890125-0123	359	-50.7365031646	 Exp 
85	 Q0 	AP890405-0092	360	-50.7365031646	 Exp 
85	 Q0 	AP890508-0191	361	-50.7365275045	 Exp 
85	 Q0 	AP891229-0060	362	-50.7369655982	 Exp 
85	 Q0 	AP890409-0075	363	-50.7372576361	 Exp 
85	 Q0 	AP890824-0068	364	-50.7374279825	 Exp 
85	 Q0 	AP890102-0060	365	-50.7374279825	 Exp 
85	 Q0 	AP890111-0042	366	-50.7374766517	 Exp 
85	 Q0 	AP890613-0034	367	-50.7375739884	 Exp 
85	 Q0 	AP890427-0118	368	-50.7379389816	 Exp 
85	 Q0 	AP890208-0114	369	-50.7380849703	 Exp 
85	 Q0 	AP890422-0003	370	-50.7382552843	 Exp 
85	 Q0 	AP890802-0211	371	-50.7383282739	 Exp 
85	 Q0 	AP890421-0074	372	-50.7383769330	 Exp 
85	 Q0 	AP890722-0065	373	-50.7384499206	 Exp 
85	 Q0 	AP890207-0141	374	-50.7385472355	 Exp 
85	 Q0 	AP890711-0063	375	-50.7391067538	 Exp 
85	 Q0 	AP890922-0235	376	-50.7400310175	 Exp 
85	 Q0 	AP890215-0010	377	-50.7400553376	 Exp 
85	 Q0 	AP891218-0055	378	-50.7404444402	 Exp 
85	 Q0 	AP890302-0123	379	-50.7408578236	 Exp 
85	 Q0 	AP890608-0074	380	-50.7414413567	 Exp 
85	 Q0 	AP891201-0023	381	-50.7422922018	 Exp 
85	 Q0 	AP890604-0017	382	-50.7431185776	 Exp 
85	 Q0 	AP890607-0122	383	-50.7434831052	 Exp 
85	 Q0 	AP890107-0129	384	-50.7607427404	 Exp 
85	 Q0 	AP890531-0263	385	-50.7637394628	 Exp 
85	 Q0 	AP890505-0158	386	-50.7637394628	 Exp 
85	 Q0 	AP890927-0183	387	-50.7638368824	 Exp 
85	 Q0 	AP891109-0225	388	-50.7642752439	 Exp 
85	 Q0 	AP890115-0090	389	-50.7642995961	 Exp 
85	 Q0 	AP891114-0240	390	-50.7646405114	 Exp 
85	 Q0 	AP890109-0072	391	-50.7646405114	 Exp 
85	 Q0 	AP890203-0268	392	-50.7647866098	 Exp 
85	 Q0 	AP890517-0276	393	-50.7648109590	 Exp 
85	 Q0 	AP890518-0246	394	-50.7650057481	 Exp 
85	 Q0 	AP891216-0026	395	-50.7650544440	 Exp 
85	 Q0 	AP890501-0055	396	-50.7651274869	 Exp 
85	 Q0 	AP890426-0183	397	-50.7652248754	 Exp 
85	 Q0 	AP890630-0102	398	-50.7665637465	 Exp 
85	 Q0 	AP891025-0071	399	-50.7672208595	 Exp 
85	 Q0 	AP890705-0089	400	-50.7676832127	 Exp 
85	 Q0 	AP890905-0169	401	-50.7678535410	 Exp 
85	 Q0 	AP890619-0040	402	-50.7680238626	 Exp 
85	 Q0 	AP891214-0124	403	-50.7680725247	 Exp 
85	 Q0 	AP890901-0165	404	-50.7681698472	 Exp 
85	 Q0 	AP891208-0109	405	-50.7692402511	 Exp 
85	 Q0 	AP890622-0043	406	-50.7693618712	 Exp 
85	 Q0 	AP891029-0049	407	-50.7694834879	 Exp 
85	 Q0 	AP891028-0077	408	-50.7697023894	 Exp 
85	 Q0 	AP890516-0200	409	-50.7697267111	 Exp 
85	 Q0 	AP891005-0105	410	-50.7700185610	 Exp 
85	 Q0 	AP890731-0197	411	-50.7721825022	 Exp 
85	 Q0 	AP890605-0106	412	-50.7731547089	 Exp 
85	 Q0 	AP890113-0212	413	-50.7766771352	 Exp 
85	 Q0 	AP890519-0172	414	-50.7775605112	 Exp 
85	 Q0 	AP890223-0103	415	-50.7776823408	 Exp 
85	 Q0 	AP890111-0060	416	-50.7783157996	 Exp 
85	 Q0 	AP890726-0241	417	-50.7787436454	 Exp 
85	 Q0 	AP890208-0025	418	-50.7790709566	 Exp 
85	 Q0 	AP890123-0066	419	-50.7793145277	 Exp 
85	 Q0 	AP890713-0027	420	-50.7794363081	 Exp 
85	 Q0 	AP890923-0080	421	-50.7795580851	 Exp 
85	 Q0 	AP890329-0002	422	-50.7798016288	 Exp 
85	 Q0 	AP890106-0097	423	-50.7807756671	 Exp 
85	 Q0 	AP891104-0107	424	-50.7814817084	 Exp 
85	 Q0 	AP890130-0163	425	-50.7826257384	 Exp 
85	 Q0 	AP890112-0023	426	-50.7828691102	 Exp 
85	 Q0 	AP890505-0038	427	-50.7830637978	 Exp 
85	 Q0 	AP890630-0090	428	-50.7831368034	 Exp 
85	 Q0 	AP890107-0057	429	-50.7839641144	 Exp 
85	 Q0 	AP890628-0043	430	-50.7842074111	 Exp 
85	 Q0 	AP891128-0061	431	-50.7844263666	 Exp 
85	 Q0 	AP891129-0203	432	-50.7845723308	 Exp 
85	 Q0 	AP891122-0082	433	-50.7852047855	 Exp 
85	 Q0 	AP890314-0009	434	-50.7855939426	 Exp 
85	 Q0 	AP891122-0091	435	-50.7859344265	 Exp 
85	 Q0 	AP890309-0278	436	-50.7864937349	 Exp 
