85	 Q0 	AP890220-0143	1	2.9427085445	 Exp 
85	 Q0 	AP890407-0042	106	1.7972728986	 Exp 
85	 Q0 	AP891225-0110	107	1.7935999381	 Exp 
85	 Q0 	AP890519-0255	108	1.7926786846	 Exp 
85	 Q0 	AP891226-0086	109	1.7924606240	 Exp 
85	 Q0 	AP890127-0050	110	1.7904274402	 Exp 
85	 Q0 	AP890906-0183	111	1.7846925441	 Exp 
85	 Q0 	AP891116-0113	112	1.7843097548	 Exp 
85	 Q0 	AP890121-0118	113	1.7780653299	 Exp 
85	 Q0 	AP890923-0080	114	1.7739681528	 Exp 
85	 Q0 	AP890825-0044	115	1.7697315317	 Exp 
85	 Q0 	AP890206-0153	116	1.7655839285	 Exp 
85	 Q0 	AP890313-0224	117	1.7651906438	 Exp 
85	 Q0 	AP890531-0106	118	1.7644145864	 Exp 
85	 Q0 	AP890624-0028	119	1.7610945351	 Exp 
85	 Q0 	AP890517-0280	120	1.7602461703	 Exp 
85	 Q0 	AP890104-0031	121	1.7596736796	 Exp 
85	 Q0 	AP890711-0160	122	1.7586459954	 Exp 
85	 Q0 	AP890316-0157	123	1.7578067768	 Exp 
85	 Q0 	AP890710-0119	124	1.7567087233	 Exp 
85	 Q0 	AP890221-0078	125	1.7547886163	 Exp 
85	 Q0 	AP890713-0174	126	1.7519869718	 Exp 
85	 Q0 	AP890424-0079	127	1.7517890034	 Exp 
85	 Q0 	AP891213-0271	128	1.7495915356	 Exp 
85	 Q0 	AP890314-0201	129	1.7481128451	 Exp 
85	 Q0 	AP890302-0209	130	1.7464268816	 Exp 
85	 Q0 	AP890107-0080	131	1.7454910199	 Exp 
85	 Q0 	AP890125-0095	132	1.7443185462	 Exp 
85	 Q0 	AP890109-0132	133	1.7436933183	 Exp 
85	 Q0 	AP890803-0022	134	1.7419942417	 Exp 
85	 Q0 	AP890704-0151	135	1.7418097055	 Exp 
85	 Q0 	AP890710-0012	136	1.7418097055	 Exp 
85	 Q0 	AP890904-0081	137	1.7407394247	 Exp 
85	 Q0 	AP890513-0036	138	1.7399971540	 Exp 
85	 Q0 	AP890822-0054	139	1.7399314325	 Exp 
85	 Q0 	AP891005-0243	140	1.7395921449	 Exp 
85	 Q0 	AP890621-0143	141	1.7380602097	 Exp 
85	 Q0 	AP890203-0243	142	1.7355205398	 Exp 
85	 Q0 	AP890120-0071	143	1.7333339041	 Exp 
85	 Q0 	AP890725-0142	144	1.7293336660	 Exp 
85	 Q0 	AP891106-0081	145	1.7247989055	 Exp 
85	 Q0 	AP890424-0034	146	1.7216277610	 Exp 
85	 Q0 	AP890729-0040	147	1.7215828810	 Exp 
85	 Q0 	AP890401-0001	148	1.7215026772	 Exp 
85	 Q0 	AP890107-0095	149	1.7213609790	 Exp 
85	 Q0 	AP891211-0013	150	1.7198399064	 Exp 
85	 Q0 	AP890322-0259	151	1.7117575579	 Exp 
85	 Q0 	AP890919-0152	152	1.7114500683	 Exp 
85	 Q0 	AP890504-0098	153	1.7083119423	 Exp 
85	 Q0 	AP890222-0122	154	1.7051899765	 Exp 
85	 Q0 	AP890706-0226	155	1.7046863006	 Exp 
85	 Q0 	AP890308-0175	156	1.7044931086	 Exp 
85	 Q0 	AP890206-0087	157	1.6994633911	 Exp 
85	 Q0 	AP890807-0158	158	1.6942907021	 Exp 
85	 Q0 	AP890114-0044	159	1.6914008738	 Exp 
85	 Q0 	AP890124-0165	160	1.6909888096	 Exp 
85	 Q0 	AP890106-0119	161	1.6895856331	 Exp 
85	 Q0 	AP891102-0229	162	1.6887237399	 Exp 
85	 Q0 	AP891106-0059	163	1.6814422533	 Exp 
85	 Q0 	AP890309-0046	164	1.6810526443	 Exp 
85	 Q0 	AP890315-0078	165	1.6803358714	 Exp 
85	 Q0 	AP891017-0172	166	1.6778890334	 Exp 
85	 Q0 	AP891020-0162	167	1.6734012554	 Exp 
85	 Q0 	AP890127-0128	168	1.6720376831	 Exp 
85	 Q0 	AP890118-0150	169	1.6709364419	 Exp 
85	 Q0 	AP890217-0049	170	1.6698092011	 Exp 
85	 Q0 	AP890914-0001	171	1.6697496639	 Exp 
85	 Q0 	AP890424-0135	172	1.6681101583	 Exp 
85	 Q0 	AP891204-0155	173	1.6677117153	 Exp 
85	 Q0 	AP890523-0044	174	1.6631207967	 Exp 
85	 Q0 	AP891124-0105	175	1.6627392361	 Exp 
85	 Q0 	AP891027-0178	176	1.6600459316	 Exp 
85	 Q0 	AP890413-0182	177	1.6598764603	 Exp 
85	 Q0 	AP890804-0147	178	1.6595041072	 Exp 
85	 Q0 	AP890711-0096	179	1.6583033852	 Exp 
85	 Q0 	AP890517-0287	180	1.6559938596	 Exp 
85	 Q0 	AP890723-0023	181	1.6536508173	 Exp 
85	 Q0 	AP891215-0244	182	1.6512197131	 Exp 
85	 Q0 	AP891231-0010	183	1.6510801732	 Exp 
85	 Q0 	AP891028-0077	184	1.6505668430	 Exp 
85	 Q0 	AP890504-0024	185	1.6483550019	 Exp 
85	 Q0 	AP891213-0175	186	1.6474739795	 Exp 
85	 Q0 	AP891011-0208	187	1.6444479597	 Exp 
85	 Q0 	AP891103-0101	188	1.6410670933	 Exp 
85	 Q0 	AP890530-0201	189	1.6396712381	 Exp 
85	 Q0 	AP891229-0078	190	1.6388912990	 Exp 
85	 Q0 	AP890829-0220	191	1.6383467996	 Exp 
85	 Q0 	AP890621-0007	192	1.6374576522	 Exp 
85	 Q0 	AP890226-0079	193	1.6372156046	 Exp 
85	 Q0 	AP890705-0049	194	1.6348802757	 Exp 
85	 Q0 	AP890712-0059	195	1.6344855168	 Exp 
85	 Q0 	AP891101-0036	196	1.6337410062	 Exp 
85	 Q0 	AP890721-0159	197	1.6335484336	 Exp 
85	 Q0 	AP890915-0144	198	1.6325680790	 Exp 
85	 Q0 	AP890304-0129	199	1.6303890824	 Exp 
85	 Q0 	AP890510-0222	200	1.6278415611	 Exp 
85	 Q0 	AP891012-0018	201	1.6266743408	 Exp 
85	 Q0 	AP890215-0079	202	1.6247629565	 Exp 
85	 Q0 	AP890809-0019	203	1.6240004633	 Exp 
85	 Q0 	AP890125-0242	204	1.6236088371	 Exp 
85	 Q0 	AP890516-0152	205	1.6230135196	 Exp 
85	 Q0 	AP890413-0055	206	1.6226151769	 Exp 
85	 Q0 	AP891011-0206	207	1.6214719298	 Exp 
85	 Q0 	AP890626-0261	208	1.6212837619	 Exp 
85	 Q0 	AP891221-0239	209	1.6211852326	 Exp 
85	 Q0 	AP891217-0036	210	1.6203264149	 Exp 
85	 Q0 	AP890116-0144	211	1.6200640607	 Exp 
85	 Q0 	AP890709-0024	212	1.6143373538	 Exp 
85	 Q0 	AP890315-0056	213	1.6136754348	 Exp 
85	 Q0 	AP890302-0132	214	1.6113804763	 Exp 
85	 Q0 	AP891031-0163	215	1.6100009479	 Exp 
85	 Q0 	AP890728-0062	216	1.6090593305	 Exp 
85	 Q0 	AP891129-0065	217	1.6077199953	 Exp 
85	 Q0 	AP890314-0198	218	1.6063775831	 Exp 
85	 Q0 	AP890519-0131	219	1.6060877761	 Exp 
85	 Q0 	AP890129-0044	220	1.6039721403	 Exp 
85	 Q0 	AP891007-0045	221	1.6037526723	 Exp 
85	 Q0 	AP890305-0001	222	1.6031733692	 Exp 
85	 Q0 	AP890401-0143	223	1.6030120838	 Exp 
85	 Q0 	AP890208-0114	224	1.6024740165	 Exp 
85	 Q0 	AP891221-0026	225	1.6008274596	 Exp 
85	 Q0 	AP891123-0158	226	1.6004476280	 Exp 
85	 Q0 	AP891107-0238	227	1.6003263582	 Exp 
85	 Q0 	AP890208-0025	228	1.5998141880	 Exp 
85	 Q0 	AP890516-0199	229	1.5979821356	 Exp 
85	 Q0 	AP890921-0085	230	1.5970537610	 Exp 
85	 Q0 	AP891207-0027	231	1.5962013683	 Exp 
85	 Q0 	AP891215-0157	232	1.5951322429	 Exp 
85	 Q0 	AP891120-0085	233	1.5930299177	 Exp 
85	 Q0 	AP890217-0035	234	1.5880815998	 Exp 
85	 Q0 	AP890903-0020	235	1.5870411009	 Exp 
85	 Q0 	AP891227-0054	236	1.5869814899	 Exp 
85	 Q0 	AP891212-0056	237	1.5839495225	 Exp 
85	 Q0 	AP890129-0009	238	1.5836672029	 Exp 
85	 Q0 	AP890609-0064	239	1.5834881932	 Exp 
85	 Q0 	AP891207-0102	240	1.5804186259	 Exp 
85	 Q0 	AP891011-0106	241	1.5760370316	 Exp 
85	 Q0 	AP891012-0293	242	1.5741415674	 Exp 
85	 Q0 	AP891104-0090	243	1.5731629821	 Exp 
85	 Q0 	AP890221-0159	244	1.5728241287	 Exp 
85	 Q0 	AP890715-0008	245	1.5716845811	 Exp 
85	 Q0 	AP890410-0081	246	1.5703550958	 Exp 
85	 Q0 	AP890314-0022	247	1.5687691397	 Exp 
85	 Q0 	AP890627-0172	248	1.5677234906	 Exp 
85	 Q0 	AP890118-0177	249	1.5674383846	 Exp 
85	 Q0 	AP891009-0090	250	1.5665339731	 Exp 
85	 Q0 	AP890306-0061	251	1.5661358908	 Exp 
85	 Q0 	AP890626-0074	252	1.5652081102	 Exp 
85	 Q0 	AP890521-0032	253	1.5650983757	 Exp 
85	 Q0 	AP891012-0063	254	1.5648188545	 Exp 
85	 Q0 	AP890224-0039	255	1.5645604506	 Exp 
85	 Q0 	AP890922-0089	256	1.5639222021	 Exp 
85	 Q0 	AP891004-0078	257	1.5625756731	 Exp 
85	 Q0 	AP891128-0108	258	1.5622095447	 Exp 
85	 Q0 	AP890719-0098	259	1.5620569798	 Exp 
85	 Q0 	AP890622-0282	260	1.5589491570	 Exp 
85	 Q0 	AP890209-0152	261	1.5565599116	 Exp 
85	 Q0 	AP890318-0003	262	1.5560957429	 Exp 
85	 Q0 	AP891011-0147	263	1.5548384788	 Exp 
85	 Q0 	AP890615-0184	264	1.5547678753	 Exp 
85	 Q0 	AP890703-0015	265	1.5529425269	 Exp 
85	 Q0 	AP890417-0158	266	1.5525236326	 Exp 
85	 Q0 	AP890824-0176	267	1.5506210899	 Exp 
85	 Q0 	AP890328-0167	268	1.5501579354	 Exp 
85	 Q0 	AP891026-0169	269	1.5496005998	 Exp 
85	 Q0 	AP890823-0093	270	1.5477225295	 Exp 
85	 Q0 	AP890428-0072	271	1.5475980681	 Exp 
85	 Q0 	AP891213-0068	272	1.5467778542	 Exp 
85	 Q0 	AP890925-0029	273	1.5465101942	 Exp 
85	 Q0 	AP890425-0085	274	1.5459840767	 Exp 
85	 Q0 	AP890303-0139	275	1.5456612760	 Exp 
85	 Q0 	AP890227-0139	276	1.5451631985	 Exp 
85	 Q0 	AP890925-0182	277	1.5444198094	 Exp 
85	 Q0 	AP891202-0030	278	1.5441800810	 Exp 
85	 Q0 	AP890713-0203	279	1.5430998855	 Exp 
85	 Q0 	AP890228-0188	280	1.5348398000	 Exp 
85	 Q0 	AP890121-0052	281	1.5340384213	 Exp 
85	 Q0 	AP890228-0141	282	1.5316099791	 Exp 
85	 Q0 	AP890724-0098	283	1.5276379253	 Exp 
85	 Q0 	AP890921-0154	284	1.5271933953	 Exp 
85	 Q0 	AP890725-0200	285	1.5252248317	 Exp 
85	 Q0 	AP890727-0175	286	1.5238682999	 Exp 
85	 Q0 	AP890612-0114	287	1.5235990270	 Exp 
85	 Q0 	AP891129-0163	288	1.5231267631	 Exp 
85	 Q0 	AP891202-0057	289	1.5223587359	 Exp 
85	 Q0 	AP891213-0213	290	1.5198797478	 Exp 
85	 Q0 	AP890919-0162	291	1.5194915154	 Exp 
85	 Q0 	AP891025-0083	292	1.5166373541	 Exp 
85	 Q0 	AP891220-0076	293	1.5147702095	 Exp 
85	 Q0 	AP891006-0184	294	1.5142831473	 Exp 
85	 Q0 	AP891109-0096	295	1.5132706268	 Exp 
85	 Q0 	AP890405-0165	296	1.5113581162	 Exp 
85	 Q0 	AP891023-0173	297	1.5107322614	 Exp 
85	 Q0 	AP890921-0204	298	1.5090745853	 Exp 
85	 Q0 	AP891114-0142	299	1.5089798402	 Exp 
85	 Q0 	AP890417-0140	300	1.5088853105	 Exp 
85	 Q0 	AP890202-0229	301	1.5087871680	 Exp 
85	 Q0 	AP891109-0169	302	1.5076501034	 Exp 
85	 Q0 	AP891228-0174	303	1.5056946343	 Exp 
85	 Q0 	AP890118-0081	304	1.5039671531	 Exp 
85	 Q0 	AP890722-0045	305	1.5008467817	 Exp 
85	 Q0 	AP890823-0084	306	1.5006661832	 Exp 
85	 Q0 	AP890919-0084	307	1.5003980122	 Exp 
85	 Q0 	AP890309-0164	308	1.5000436365	 Exp 
85	 Q0 	AP890718-0233	309	1.4999671783	 Exp 
85	 Q0 	AP891024-0232	310	1.4991405638	 Exp 
85	 Q0 	AP891004-0145	311	1.4987306315	 Exp 
85	 Q0 	AP890523-0052	312	1.4970858895	 Exp 
85	 Q0 	AP890714-0124	313	1.4964586712	 Exp 
85	 Q0 	AP891017-0189	314	1.4957640751	 Exp 
85	 Q0 	AP891018-0067	315	1.4957640751	 Exp 
85	 Q0 	AP890301-0087	316	1.4951099461	 Exp 
85	 Q0 	AP891002-0151	317	1.4941700513	 Exp 
85	 Q0 	AP890307-0144	318	1.4941374972	 Exp 
85	 Q0 	AP891204-0112	319	1.4937900935	 Exp 
85	 Q0 	AP890727-0112	320	1.4930792251	 Exp 
85	 Q0 	AP890908-0024	321	1.4911211174	 Exp 
85	 Q0 	AP890802-0211	322	1.4910027869	 Exp 
85	 Q0 	AP891106-0134	323	1.4900829388	 Exp 
85	 Q0 	AP890322-0123	324	1.4896362238	 Exp 
85	 Q0 	AP890607-0166	325	1.4871658111	 Exp 
85	 Q0 	AP890908-0218	326	1.4865465507	 Exp 
85	 Q0 	AP890627-0257	327	1.4855835150	 Exp 
85	 Q0 	AP890119-0062	328	1.4852561643	 Exp 
85	 Q0 	AP890617-0125	329	1.4848410024	 Exp 
85	 Q0 	AP890630-0263	330	1.4848394092	 Exp 
85	 Q0 	AP890126-0027	331	1.4845819921	 Exp 
85	 Q0 	AP891107-0005	332	1.4841744570	 Exp 
85	 Q0 	AP891121-0061	333	1.4832198008	 Exp 
85	 Q0 	AP891011-0152	334	1.4830541275	 Exp 
85	 Q0 	AP890807-0021	335	1.4818537192	 Exp 
85	 Q0 	AP890903-0075	336	1.4817848650	 Exp 
85	 Q0 	AP890614-0189	337	1.4812682201	 Exp 
85	 Q0 	AP891202-0120	338	1.4806614464	 Exp 
85	 Q0 	AP891130-0235	339	1.4806324477	 Exp 
85	 Q0 	AP890912-0276	340	1.4801591587	 Exp 
85	 Q0 	AP891123-0040	341	1.4792679220	 Exp 
85	 Q0 	AP890115-0090	342	1.4787870367	 Exp 
85	 Q0 	AP890914-0168	343	1.4785683164	 Exp 
85	 Q0 	AP890128-0118	344	1.4776569894	 Exp 
85	 Q0 	AP890131-0182	345	1.4770738750	 Exp 
85	 Q0 	AP891218-0076	346	1.4759310471	 Exp 
85	 Q0 	AP890126-0131	347	1.4752335685	 Exp 
85	 Q0 	AP890415-0015	348	1.4751569161	 Exp 
85	 Q0 	AP890719-0043	349	1.4745182139	 Exp 
85	 Q0 	AP890125-0123	350	1.4740114954	 Exp 
85	 Q0 	AP890702-0068	351	1.4722722452	 Exp 
85	 Q0 	AP890907-0300	352	1.4722114018	 Exp 
85	 Q0 	AP891013-0129	353	1.4711806187	 Exp 
85	 Q0 	AP890715-0093	354	1.4706471638	 Exp 
85	 Q0 	AP891121-0193	355	1.4685676618	 Exp 
85	 Q0 	AP891102-0091	356	1.4682769065	 Exp 
85	 Q0 	AP891206-0081	357	1.4680321971	 Exp 
85	 Q0 	AP890304-0097	358	1.4678754956	 Exp 
85	 Q0 	AP890515-0134	359	1.4676948985	 Exp 
85	 Q0 	AP890107-0037	360	1.4668057086	 Exp 
85	 Q0 	AP890728-0026	361	1.4666402775	 Exp 
85	 Q0 	AP891116-0126	362	1.4664571902	 Exp 
85	 Q0 	AP891124-0231	363	1.4661038812	 Exp 
85	 Q0 	AP890221-0082	364	1.4654989298	 Exp 
85	 Q0 	AP890602-0217	365	1.4632535735	 Exp 
85	 Q0 	AP890405-0034	366	1.4620551404	 Exp 
85	 Q0 	AP890203-0169	367	1.4610249114	 Exp 
85	 Q0 	AP890512-0021	368	1.4608470577	 Exp 
85	 Q0 	AP891026-0118	369	1.4608358004	 Exp 
85	 Q0 	AP890728-0172	370	1.4607552708	 Exp 
85	 Q0 	AP891108-0007	371	1.4606694019	 Exp 
85	 Q0 	AP890223-0035	372	1.4601927324	 Exp 
85	 Q0 	AP891010-0107	373	1.4599205961	 Exp 
85	 Q0 	AP890202-0059	374	1.4586453946	 Exp 
85	 Q0 	AP890527-0132	375	1.4586343280	 Exp 
85	 Q0 	AP890506-0144	376	1.4534080230	 Exp 
85	 Q0 	AP890218-0068	377	1.4533511353	 Exp 
85	 Q0 	AP890328-0069	378	1.4519216060	 Exp 
85	 Q0 	AP890329-0034	379	1.4508464017	 Exp 
85	 Q0 	AP890423-0024	380	1.4508234707	 Exp 
85	 Q0 	AP890308-0049	381	1.4507607889	 Exp 
85	 Q0 	AP890517-0174	382	1.4497996807	 Exp 
85	 Q0 	AP890628-0179	383	1.4492014737	 Exp 
85	 Q0 	AP890130-0163	384	1.4475147169	 Exp 
85	 Q0 	AP890317-0157	385	1.4473327764	 Exp 
85	 Q0 	AP890904-0058	386	1.4447181639	 Exp 
85	 Q0 	AP891002-0121	387	1.4432469582	 Exp 
85	 Q0 	AP890417-0177	388	1.4409504897	 Exp 
85	 Q0 	AP891109-0203	389	1.4407029023	 Exp 
85	 Q0 	AP891203-0045	390	1.4398970176	 Exp 
85	 Q0 	AP890417-0083	391	1.4394835266	 Exp 
85	 Q0 	AP891105-0023	392	1.4393601753	 Exp 
85	 Q0 	AP890814-0234	393	1.4392231421	 Exp 
85	 Q0 	AP890626-0020	394	1.4383797662	 Exp 
85	 Q0 	AP890317-0023	395	1.4376872872	 Exp 
85	 Q0 	AP890725-0070	396	1.4366068373	 Exp 
85	 Q0 	AP890820-0019	397	1.4363663807	 Exp 
85	 Q0 	AP891006-0163	398	1.4362643631	 Exp 
85	 Q0 	AP890705-0109	399	1.4362126625	 Exp 
85	 Q0 	AP891002-0079	400	1.4353870790	 Exp 
85	 Q0 	AP890201-0076	401	1.4349972869	 Exp 
85	 Q0 	AP890915-0062	402	1.4333128476	 Exp 
85	 Q0 	AP890712-0272	403	1.4326953179	 Exp 
85	 Q0 	AP891101-0093	404	1.4326163017	 Exp 
85	 Q0 	AP890504-0033	405	1.4322470611	 Exp 
85	 Q0 	AP890601-0128	406	1.4321358040	 Exp 
85	 Q0 	AP890712-0107	407	1.4316005341	 Exp 
85	 Q0 	AP890122-0046	408	1.4292994617	 Exp 
85	 Q0 	AP891129-0203	409	1.4292245781	 Exp 
85	 Q0 	AP891203-0012	410	1.4288031661	 Exp 
85	 Q0 	AP890831-0047	411	1.4286811263	 Exp 
85	 Q0 	AP890602-0137	412	1.4277383965	 Exp 
85	 Q0 	AP890705-0159	413	1.4276517607	 Exp 
85	 Q0 	AP890626-0081	414	1.4270279161	 Exp 
85	 Q0 	AP890802-0095	415	1.4258780972	 Exp 
85	 Q0 	AP891214-0108	416	1.4251228508	 Exp 
85	 Q0 	AP890927-0042	417	1.4249701004	 Exp 
85	 Q0 	AP890922-0276	418	1.4242379276	 Exp 
85	 Q0 	AP890406-0183	419	1.4240624174	 Exp 
85	 Q0 	AP891220-0065	420	1.4238075010	 Exp 
85	 Q0 	AP890222-0251	421	1.4231567886	 Exp 
85	 Q0 	AP891204-0169	422	1.4231535964	 Exp 
85	 Q0 	AP890601-0265	423	1.4228850830	 Exp 
85	 Q0 	AP890824-0070	424	1.4225962649	 Exp 
85	 Q0 	AP890723-0036	425	1.4216339290	 Exp 
85	 Q0 	AP891103-0279	426	1.4213767361	 Exp 
85	 Q0 	AP890203-0013	427	1.4210261086	 Exp 
85	 Q0 	AP890120-0265	428	1.4196576768	 Exp 
85	 Q0 	AP890426-0134	429	1.4195952987	 Exp 
85	 Q0 	AP890816-0159	430	1.4193618223	 Exp 
85	 Q0 	AP890803-0058	431	1.4186393260	 Exp 
85	 Q0 	AP890518-0053	432	1.4186336129	 Exp 
85	 Q0 	AP890210-0228	433	1.4186059764	 Exp 
85	 Q0 	AP891027-0042	434	1.4185243890	 Exp 
85	 Q0 	AP890808-0004	435	1.4172286118	 Exp 
85	 Q0 	AP890208-0035	436	1.4169124248	 Exp 
85	 Q0 	AP890119-0085	437	1.4162682553	 Exp 
85	 Q0 	AP890317-0046	438	1.4149627396	 Exp 
85	 Q0 	AP890322-0256	439	1.4146086891	 Exp 
85	 Q0 	AP890301-0166	440	1.4145936787	 Exp 
85	 Q0 	AP890320-0079	441	1.4144207466	 Exp 
85	 Q0 	AP890428-0084	442	1.4137446260	 Exp 
85	 Q0 	AP890816-0175	443	1.4127794386	 Exp 
85	 Q0 	AP891121-0154	444	1.4122333037	 Exp 
85	 Q0 	AP890920-0126	445	1.4112039920	 Exp 
85	 Q0 	AP890127-0186	446	1.4104544939	 Exp 
85	 Q0 	AP890615-0149	447	1.4096340444	 Exp 
85	 Q0 	AP890316-0190	448	1.4095960981	 Exp 
85	 Q0 	AP890915-0229	449	1.4083425115	 Exp 
85	 Q0 	AP890627-0208	450	1.4082097054	 Exp 
