85	 Q0 	AP890220-0143	1	-65.1120436752	 Exp 
85	 Q0 	AP890522-0059	160	-70.5378970526	 Exp 
85	 Q0 	AP890118-0030	161	-70.5491430258	 Exp 
85	 Q0 	AP890729-0040	162	-70.5578761446	 Exp 
85	 Q0 	AP890725-0142	163	-70.5625461157	 Exp 
85	 Q0 	AP890513-0036	164	-70.5640956578	 Exp 
85	 Q0 	AP890127-0050	165	-70.5785966707	 Exp 
85	 Q0 	AP891205-0163	166	-70.5790211714	 Exp 
85	 Q0 	AP891213-0271	167	-70.5791224633	 Exp 
85	 Q0 	AP890216-0050	168	-70.5850482999	 Exp 
85	 Q0 	AP890721-0141	169	-70.5868188582	 Exp 
85	 Q0 	AP890208-0012	170	-70.5872897660	 Exp 
85	 Q0 	AP890228-0188	171	-70.5918631506	 Exp 
85	 Q0 	AP890819-0056	172	-70.5982175596	 Exp 
85	 Q0 	AP890825-0044	173	-70.6007692453	 Exp 
85	 Q0 	AP891009-0090	174	-70.6037557583	 Exp 
85	 Q0 	AP890712-0059	175	-70.6323086627	 Exp 
85	 Q0 	AP891025-0071	176	-70.6375833358	 Exp 
85	 Q0 	AP890707-0197	177	-70.6398074818	 Exp 
85	 Q0 	AP890320-0177	178	-70.6399207694	 Exp 
85	 Q0 	AP891229-0078	179	-70.6566277684	 Exp 
85	 Q0 	AP890628-0086	180	-70.6835970150	 Exp 
85	 Q0 	AP890915-0144	181	-70.6898181109	 Exp 
85	 Q0 	AP890807-0158	182	-70.6971670002	 Exp 
85	 Q0 	AP890109-0072	183	-70.7086735184	 Exp 
85	 Q0 	AP890609-0064	184	-70.7098274860	 Exp 
85	 Q0 	AP891225-0110	185	-70.7117883487	 Exp 
85	 Q0 	AP890107-0080	186	-70.7166668422	 Exp 
85	 Q0 	AP890903-0020	187	-70.7238230601	 Exp 
85	 Q0 	AP890915-0229	188	-70.7338684330	 Exp 
85	 Q0 	AP890724-0098	189	-70.7384041469	 Exp 
85	 Q0 	AP890923-0080	190	-70.7385049589	 Exp 
85	 Q0 	AP890107-0095	191	-70.7392642586	 Exp 
85	 Q0 	AP890218-0067	192	-70.7419578890	 Exp 
85	 Q0 	AP891026-0169	193	-70.7521049366	 Exp 
85	 Q0 	AP890622-0282	194	-70.7550113738	 Exp 
85	 Q0 	AP891017-0098	195	-70.7574430465	 Exp 
85	 Q0 	AP890123-0314	196	-70.7634822861	 Exp 
85	 Q0 	AP890428-0072	197	-70.7690359451	 Exp 
85	 Q0 	AP890413-0055	198	-70.7704957778	 Exp 
85	 Q0 	AP891002-0151	199	-70.7716156120	 Exp 
85	 Q0 	AP890706-0226	200	-70.7772200809	 Exp 
85	 Q0 	AP891108-0007	201	-70.7975687433	 Exp 
85	 Q0 	AP890609-0198	202	-70.8053669355	 Exp 
85	 Q0 	AP890911-0241	203	-70.8064425806	 Exp 
85	 Q0 	AP890228-0059	204	-70.8112098027	 Exp 
85	 Q0 	AP891207-0102	205	-70.8154169532	 Exp 
85	 Q0 	AP890919-0084	206	-70.8285341445	 Exp 
85	 Q0 	AP890309-0205	207	-70.8343195031	 Exp 
85	 Q0 	AP891114-0005	208	-70.8351226101	 Exp 
85	 Q0 	AP890209-0021	209	-70.8359298287	 Exp 
85	 Q0 	AP891220-0076	210	-70.8447620114	 Exp 
85	 Q0 	AP891213-0068	211	-70.8454136775	 Exp 
85	 Q0 	AP890804-0147	212	-70.8571262091	 Exp 
85	 Q0 	AP890222-0251	213	-70.8605801327	 Exp 
85	 Q0 	AP890208-0025	214	-70.8637961886	 Exp 
85	 Q0 	AP890602-0066	215	-70.8642352207	 Exp 
85	 Q0 	AP891212-0056	216	-70.8684387816	 Exp 
85	 Q0 	AP890224-0039	217	-70.8688303090	 Exp 
85	 Q0 	AP890217-0035	218	-70.8774957934	 Exp 
85	 Q0 	AP890921-0085	219	-70.8813561409	 Exp 
85	 Q0 	AP890406-0183	220	-70.8825795959	 Exp 
85	 Q0 	AP891006-0184	221	-70.8832941999	 Exp 
85	 Q0 	AP891103-0279	222	-70.8835486110	 Exp 
85	 Q0 	AP891208-0002	223	-70.8839203807	 Exp 
85	 Q0 	AP890303-0139	224	-70.8923331547	 Exp 
85	 Q0 	AP890417-0030	225	-70.8957051112	 Exp 
85	 Q0 	AP890210-0228	226	-70.9114944515	 Exp 
85	 Q0 	AP890519-0255	227	-70.9156807838	 Exp 
85	 Q0 	AP890612-0143	228	-70.9215185812	 Exp 
85	 Q0 	AP890612-0288	229	-70.9215185812	 Exp 
85	 Q0 	AP890824-0176	230	-70.9220981837	 Exp 
85	 Q0 	AP890226-0079	231	-70.9272237518	 Exp 
85	 Q0 	AP890129-0044	232	-70.9407225134	 Exp 
85	 Q0 	AP890927-0042	233	-70.9420966535	 Exp 
85	 Q0 	AP891106-0081	234	-70.9480999315	 Exp 
85	 Q0 	AP890922-0276	235	-70.9557524776	 Exp 
85	 Q0 	AP890218-0086	236	-70.9561537032	 Exp 
85	 Q0 	AP890919-0152	237	-70.9603777948	 Exp 
85	 Q0 	AP890727-0112	238	-70.9664542625	 Exp 
85	 Q0 	AP891102-0229	239	-70.9669808103	 Exp 
85	 Q0 	AP890714-0124	240	-70.9705806899	 Exp 
85	 Q0 	AP890711-0160	241	-70.9867143976	 Exp 
85	 Q0 	AP890426-0134	242	-70.9941878032	 Exp 
85	 Q0 	AP891107-0005	243	-70.9965520814	 Exp 
85	 Q0 	AP891106-0059	244	-70.9968917525	 Exp 
85	 Q0 	AP890410-0081	245	-70.9976896892	 Exp 
85	 Q0 	AP891202-0030	246	-70.9988156542	 Exp 
85	 Q0 	AP890626-0261	247	-71.0000538881	 Exp 
85	 Q0 	AP890710-0036	248	-71.0046924942	 Exp 
85	 Q0 	AP891010-0107	249	-71.0113837534	 Exp 
85	 Q0 	AP890719-0204	250	-71.0114457863	 Exp 
85	 Q0 	AP890531-0203	251	-71.0164017562	 Exp 
85	 Q0 	AP890908-0024	252	-71.0169156733	 Exp 
85	 Q0 	AP890122-0046	253	-71.0225512838	 Exp 
85	 Q0 	AP890201-0127	254	-71.0244149610	 Exp 
85	 Q0 	AP890523-0044	255	-71.0245559591	 Exp 
85	 Q0 	AP890315-0167	256	-71.0253655510	 Exp 
85	 Q0 	AP890118-0177	257	-71.0283801606	 Exp 
85	 Q0 	AP890819-0113	258	-71.0331713814	 Exp 
85	 Q0 	AP890114-0044	259	-71.0399369498	 Exp 
85	 Q0 	AP891227-0160	260	-71.0419190951	 Exp 
85	 Q0 	AP890621-0143	261	-71.0500063385	 Exp 
85	 Q0 	AP890921-0204	262	-71.0506355937	 Exp 
85	 Q0 	AP890425-0085	263	-71.0513975024	 Exp 
85	 Q0 	AP890417-0140	264	-71.0514113943	 Exp 
85	 Q0 	AP891006-0160	265	-71.0535402783	 Exp 
85	 Q0 	AP891114-0142	266	-71.0567290115	 Exp 
85	 Q0 	AP890504-0098	267	-71.0587832589	 Exp 
85	 Q0 	AP891026-0118	268	-71.0608381535	 Exp 
85	 Q0 	AP890309-0164	269	-71.0624160131	 Exp 
85	 Q0 	AP890914-0099	270	-71.0642091515	 Exp 
85	 Q0 	AP891012-0293	271	-71.0752947994	 Exp 
85	 Q0 	AP890209-0095	272	-71.0763840893	 Exp 
85	 Q0 	AP891215-0244	273	-71.0858387987	 Exp 
85	 Q0 	AP890829-0220	274	-71.0891719841	 Exp 
85	 Q0 	AP890826-0062	275	-71.0898613111	 Exp 
85	 Q0 	AP891017-0189	276	-71.0929776477	 Exp 
85	 Q0 	AP891018-0067	277	-71.0929776477	 Exp 
85	 Q0 	AP890307-0144	278	-71.0988385222	 Exp 
85	 Q0 	AP890316-0083	279	-71.1035857277	 Exp 
85	 Q0 	AP890405-0165	280	-71.1088499064	 Exp 
85	 Q0 	AP890424-0034	281	-71.1098229202	 Exp 
85	 Q0 	AP890615-0149	282	-71.1117533507	 Exp 
85	 Q0 	AP891020-0162	283	-71.1192268000	 Exp 
85	 Q0 	AP890105-0152	284	-71.1230629902	 Exp 
85	 Q0 	AP891013-0129	285	-71.1247244026	 Exp 
85	 Q0 	AP890823-0093	286	-71.1358300437	 Exp 
85	 Q0 	AP890807-0021	287	-71.1452276299	 Exp 
85	 Q0 	AP890221-0082	288	-71.1461783178	 Exp 
85	 Q0 	AP890516-0199	289	-71.1463779392	 Exp 
85	 Q0 	AP890521-0032	290	-71.1477064289	 Exp 
85	 Q0 	AP890315-0056	291	-71.1523879565	 Exp 
85	 Q0 	AP890530-0201	292	-71.1534161181	 Exp 
85	 Q0 	AP891025-0083	293	-71.1605873323	 Exp 
85	 Q0 	AP891212-0096	294	-71.1621160422	 Exp 
85	 Q0 	AP891201-0028	295	-71.1638511756	 Exp 
85	 Q0 	AP890712-0077	296	-71.1646794229	 Exp 
85	 Q0 	AP890316-0157	297	-71.1685255783	 Exp 
85	 Q0 	AP890301-0271	298	-71.1728517497	 Exp 
85	 Q0 	AP890208-0186	299	-71.1743107412	 Exp 
85	 Q0 	AP890914-0168	300	-71.1809443072	 Exp 
85	 Q0 	AP890922-0089	301	-71.1853378600	 Exp 
85	 Q0 	AP890201-0231	302	-71.1867756508	 Exp 
85	 Q0 	AP891122-0251	303	-71.1870178326	 Exp 
85	 Q0 	AP890106-0119	304	-71.1920484930	 Exp 
85	 Q0 	AP890731-0055	305	-71.1966955725	 Exp 
85	 Q0 	AP890531-0194	306	-71.1973618708	 Exp 
85	 Q0 	AP890118-0150	307	-71.2000429785	 Exp 
85	 Q0 	AP890413-0182	308	-71.2023564332	 Exp 
85	 Q0 	AP891123-0040	309	-71.2075120000	 Exp 
85	 Q0 	AP891002-0245	310	-71.2099601950	 Exp 
85	 Q0 	AP890228-0162	311	-71.2106045223	 Exp 
85	 Q0 	AP890120-0265	312	-71.2142991111	 Exp 
85	 Q0 	AP890322-0297	313	-71.2147595159	 Exp 
85	 Q0 	AP890116-0144	314	-71.2213668452	 Exp 
85	 Q0 	AP890307-0083	315	-71.2223981937	 Exp 
85	 Q0 	AP891101-0093	316	-71.2305435406	 Exp 
85	 Q0 	AP891207-0027	317	-71.2346477040	 Exp 
85	 Q0 	AP890302-0132	318	-71.2353251570	 Exp 
85	 Q0 	AP890428-0084	319	-71.2376818586	 Exp 
85	 Q0 	AP890621-0096	320	-71.2398429519	 Exp 
85	 Q0 	AP891029-0049	321	-71.2499619161	 Exp 
85	 Q0 	AP891016-0019	322	-71.2518332452	 Exp 
85	 Q0 	AP890621-0007	323	-71.2583460444	 Exp 
85	 Q0 	AP890504-0203	324	-71.2599959230	 Exp 
85	 Q0 	AP890314-0201	325	-71.2620721050	 Exp 
85	 Q0 	AP890121-0118	326	-71.2627861714	 Exp 
85	 Q0 	AP890911-0040	327	-71.2785967656	 Exp 
85	 Q0 	AP891002-0121	328	-71.2832223142	 Exp 
85	 Q0 	AP891227-0130	329	-71.2835829815	 Exp 
85	 Q0 	AP890512-0021	330	-71.2849885578	 Exp 
85	 Q0 	AP890127-0186	331	-71.2852610709	 Exp 
85	 Q0 	AP890518-0217	332	-71.2867386495	 Exp 
85	 Q0 	AP891101-0036	333	-71.2900195811	 Exp 
85	 Q0 	AP890517-0287	334	-71.2905877369	 Exp 
85	 Q0 	AP890128-0118	335	-71.2970490091	 Exp 
85	 Q0 	AP890808-0136	336	-71.3004108010	 Exp 
85	 Q0 	AP890119-0085	337	-71.3006586419	 Exp 
85	 Q0 	AP890627-0257	338	-71.3021528373	 Exp 
85	 Q0 	AP890129-0045	339	-71.3042092345	 Exp 
85	 Q0 	AP890202-0229	340	-71.3065487882	 Exp 
85	 Q0 	AP891124-0105	341	-71.3102476725	 Exp 
85	 Q0 	AP890516-0238	342	-71.3110836323	 Exp 
85	 Q0 	AP890517-0221	343	-71.3147103579	 Exp 
85	 Q0 	AP890810-0213	344	-71.3166567952	 Exp 
85	 Q0 	AP890203-0169	345	-71.3236881173	 Exp 
85	 Q0 	AP891007-0007	346	-71.3267820556	 Exp 
85	 Q0 	AP890613-0034	347	-71.3304174317	 Exp 
85	 Q0 	AP891011-0206	348	-71.3327843348	 Exp 
85	 Q0 	AP890531-0106	349	-71.3369371158	 Exp 
85	 Q0 	AP890724-0039	350	-71.3514504936	 Exp 
85	 Q0 	AP890705-0049	351	-71.3535759421	 Exp 
85	 Q0 	AP890922-0061	352	-71.3557937386	 Exp 
85	 Q0 	AP891102-0091	353	-71.3560216453	 Exp 
85	 Q0 	AP890227-0150	354	-71.3670441486	 Exp 
85	 Q0 	AP890726-0144	355	-71.3704880963	 Exp 
85	 Q0 	AP890723-0023	356	-71.3792487318	 Exp 
85	 Q0 	AP890510-0222	357	-71.3860968067	 Exp 
85	 Q0 	AP890304-0129	358	-71.3876986188	 Exp 
85	 Q0 	AP891005-0095	359	-71.3923141852	 Exp 
85	 Q0 	AP891010-0152	360	-71.3927636869	 Exp 
85	 Q0 	AP891219-0169	361	-71.3997652561	 Exp 
85	 Q0 	AP891129-0203	362	-71.4018011798	 Exp 
85	 Q0 	AP890718-0233	363	-71.4076131451	 Exp 
85	 Q0 	AP890301-0115	364	-71.4092910074	 Exp 
85	 Q0 	AP891013-0174	365	-71.4093554643	 Exp 
85	 Q0 	AP890221-0075	366	-71.4155941349	 Exp 
85	 Q0 	AP891205-0124	367	-71.4174582066	 Exp 
85	 Q0 	AP891215-0157	368	-71.4174975889	 Exp 
85	 Q0 	AP890423-0024	369	-71.4206233239	 Exp 
85	 Q0 	AP891204-0155	370	-71.4290390824	 Exp 
85	 Q0 	AP890627-0172	371	-71.4358119229	 Exp 
85	 Q0 	AP890123-0141	372	-71.4371858120	 Exp 
85	 Q0 	AP890502-0191	373	-71.4376028903	 Exp 
85	 Q0 	AP891026-0044	374	-71.4402282015	 Exp 
85	 Q0 	AP891007-0045	375	-71.4438762748	 Exp 
85	 Q0 	AP891104-0070	376	-71.4519505797	 Exp 
85	 Q0 	AP890107-0037	377	-71.4531525640	 Exp 
85	 Q0 	AP890513-0138	378	-71.4547554521	 Exp 
85	 Q0 	AP890815-0043	379	-71.4560143293	 Exp 
85	 Q0 	AP891112-0021	380	-71.4569898881	 Exp 
85	 Q0 	AP890601-0389	381	-71.4573587217	 Exp 
85	 Q0 	AP891211-0013	382	-71.4586024911	 Exp 
85	 Q0 	AP890505-0149	383	-71.4592164573	 Exp 
85	 Q0 	AP890320-0079	384	-71.4658508267	 Exp 
85	 Q0 	AP891129-0065	385	-71.4710447724	 Exp 
85	 Q0 	AP890607-0166	386	-71.4726881940	 Exp 
85	 Q0 	AP890301-0087	387	-71.4737440415	 Exp 
85	 Q0 	AP890825-0115	388	-71.4778169226	 Exp 
85	 Q0 	AP891004-0157	389	-71.4778621231	 Exp 
85	 Q0 	AP890518-0053	390	-71.4799876053	 Exp 
85	 Q0 	AP891116-0113	391	-71.4838034118	 Exp 
85	 Q0 	AP890810-0124	392	-71.4849596098	 Exp 
85	 Q0 	AP891129-0163	393	-71.4861176632	 Exp 
85	 Q0 	AP891031-0163	394	-71.4861488629	 Exp 
85	 Q0 	AP890227-0139	395	-71.4906226787	 Exp 
85	 Q0 	AP891023-0142	396	-71.4916482047	 Exp 
85	 Q0 	AP890521-0056	397	-71.4919017670	 Exp 
85	 Q0 	AP891206-0014	398	-71.4922103359	 Exp 
85	 Q0 	AP890920-0125	399	-71.4963931408	 Exp 
85	 Q0 	AP890516-0152	400	-71.5008541694	 Exp 
85	 Q0 	AP891121-0193	401	-71.5012302017	 Exp 
85	 Q0 	AP890626-0074	402	-71.5015317746	 Exp 
85	 Q0 	AP890623-0191	403	-71.5041360064	 Exp 
85	 Q0 	AP890309-0046	404	-71.5060981903	 Exp 
85	 Q0 	AP891011-0152	405	-71.5084594262	 Exp 
85	 Q0 	AP890615-0108	406	-71.5087414419	 Exp 
85	 Q0 	AP890627-0052	407	-71.5093437856	 Exp 
85	 Q0 	AP890824-0070	408	-71.5135499888	 Exp 
85	 Q0 	AP890921-0154	409	-71.5136208952	 Exp 
85	 Q0 	AP890209-0152	410	-71.5153613793	 Exp 
85	 Q0 	AP890223-0220	411	-71.5164560339	 Exp 
85	 Q0 	AP890626-0020	412	-71.5166858339	 Exp 
85	 Q0 	AP890420-0031	413	-71.5184808426	 Exp 
85	 Q0 	AP890912-0276	414	-71.5221368845	 Exp 
85	 Q0 	AP890702-0068	415	-71.5248022364	 Exp 
85	 Q0 	AP891109-0203	416	-71.5253332318	 Exp 
85	 Q0 	AP890308-0175	417	-71.5258894588	 Exp 
85	 Q0 	AP891004-0078	418	-71.5260105045	 Exp 
85	 Q0 	AP891012-0063	419	-71.5261742343	 Exp 
85	 Q0 	AP890919-0162	420	-71.5263686696	 Exp 
85	 Q0 	AP890125-0242	421	-71.5345472766	 Exp 
85	 Q0 	AP890829-0057	422	-71.5378486309	 Exp 
85	 Q0 	AP891218-0076	423	-71.5401069482	 Exp 
85	 Q0 	AP890223-0035	424	-71.5428613172	 Exp 
85	 Q0 	AP890527-0132	425	-71.5471849385	 Exp 
85	 Q0 	AP890628-0225	426	-71.5493639109	 Exp 
85	 Q0 	AP890118-0081	427	-71.5547944540	 Exp 
85	 Q0 	AP890328-0167	428	-71.5552821437	 Exp 
85	 Q0 	AP890710-0119	429	-71.5564059582	 Exp 
85	 Q0 	AP890704-0151	430	-71.5574690243	 Exp 
85	 Q0 	AP890710-0012	431	-71.5574690243	 Exp 
85	 Q0 	AP890826-0137	432	-71.5589399996	 Exp 
85	 Q0 	AP891106-0134	433	-71.5601598590	 Exp 
85	 Q0 	AP890408-0007	434	-71.5678176667	 Exp 
85	 Q0 	AP890111-0189	435	-71.5682359757	 Exp 
85	 Q0 	AP890803-0058	436	-71.5685629160	 Exp 
