85	 Q0 	AP890220-0143	1	2.9427085445	 Exp 
85	 Q0 	AP890105-0287	106	1.8378338441	 Exp 
85	 Q0 	AP890206-0065	107	1.8365055581	 Exp 
85	 Q0 	AP891027-0091	108	1.8337261966	 Exp 
85	 Q0 	AP890919-0212	109	1.8329651623	 Exp 
85	 Q0 	AP890515-0006	110	1.8278690365	 Exp 
85	 Q0 	AP890129-0035	111	1.8227595416	 Exp 
85	 Q0 	AP890802-0043	112	1.8213649380	 Exp 
85	 Q0 	AP891208-0062	113	1.8145786468	 Exp 
85	 Q0 	AP890825-0135	114	1.8115764376	 Exp 
85	 Q0 	AP890523-0160	115	1.8097267623	 Exp 
85	 Q0 	AP891031-0190	116	1.8067589857	 Exp 
85	 Q0 	AP890109-0072	117	1.8015395817	 Exp 
85	 Q0 	AP890923-0106	118	1.7991040098	 Exp 
85	 Q0 	AP891026-0155	119	1.7986981365	 Exp 
85	 Q0 	AP890407-0042	120	1.7972728986	 Exp 
85	 Q0 	AP891225-0110	121	1.7935999381	 Exp 
85	 Q0 	AP890519-0255	122	1.7926786846	 Exp 
85	 Q0 	AP891226-0086	123	1.7924606240	 Exp 
85	 Q0 	AP890127-0050	124	1.7904274402	 Exp 
85	 Q0 	AP890906-0183	125	1.7846925441	 Exp 
85	 Q0 	AP891116-0113	126	1.7843097548	 Exp 
85	 Q0 	AP890121-0118	127	1.7780653299	 Exp 
85	 Q0 	AP890923-0080	128	1.7739681528	 Exp 
85	 Q0 	AP890825-0044	129	1.7697315317	 Exp 
85	 Q0 	AP890425-0269	130	1.7694881820	 Exp 
85	 Q0 	AP890206-0153	131	1.7655839285	 Exp 
85	 Q0 	AP890313-0224	132	1.7651906438	 Exp 
85	 Q0 	AP890531-0106	133	1.7644145864	 Exp 
85	 Q0 	AP891009-0070	134	1.7623112679	 Exp 
85	 Q0 	AP890624-0028	135	1.7610945351	 Exp 
85	 Q0 	AP890517-0280	136	1.7602461703	 Exp 
85	 Q0 	AP890104-0031	137	1.7596736796	 Exp 
85	 Q0 	AP890711-0160	138	1.7586459954	 Exp 
85	 Q0 	AP890316-0157	139	1.7578067768	 Exp 
85	 Q0 	AP890710-0119	140	1.7567087233	 Exp 
85	 Q0 	AP890221-0078	141	1.7547886163	 Exp 
85	 Q0 	AP890713-0174	142	1.7519869718	 Exp 
85	 Q0 	AP890424-0079	143	1.7517890034	 Exp 
85	 Q0 	AP891213-0271	144	1.7495915356	 Exp 
85	 Q0 	AP890314-0201	145	1.7481128451	 Exp 
85	 Q0 	AP890302-0209	146	1.7464268816	 Exp 
85	 Q0 	AP890107-0080	147	1.7454910199	 Exp 
85	 Q0 	AP890125-0095	148	1.7443185462	 Exp 
85	 Q0 	AP890109-0132	149	1.7436933183	 Exp 
85	 Q0 	AP890803-0022	150	1.7419942417	 Exp 
85	 Q0 	AP890704-0151	151	1.7418097055	 Exp 
85	 Q0 	AP890710-0012	152	1.7418097055	 Exp 
85	 Q0 	AP890904-0081	153	1.7407394247	 Exp 
85	 Q0 	AP890513-0036	154	1.7399971540	 Exp 
85	 Q0 	AP890822-0054	155	1.7399314325	 Exp 
85	 Q0 	AP891005-0243	156	1.7395921449	 Exp 
85	 Q0 	AP890621-0143	157	1.7380602097	 Exp 
85	 Q0 	AP890203-0243	158	1.7355205398	 Exp 
85	 Q0 	AP890120-0071	159	1.7333339041	 Exp 
85	 Q0 	AP890725-0142	160	1.7293336660	 Exp 
85	 Q0 	AP891106-0081	161	1.7247989055	 Exp 
85	 Q0 	AP890424-0034	162	1.7216277610	 Exp 
85	 Q0 	AP890729-0040	163	1.7215828810	 Exp 
85	 Q0 	AP890107-0095	164	1.7213609790	 Exp 
85	 Q0 	AP891211-0013	165	1.7198399064	 Exp 
85	 Q0 	AP890322-0259	166	1.7117575579	 Exp 
85	 Q0 	AP890919-0152	167	1.7114500683	 Exp 
85	 Q0 	AP890504-0098	168	1.7083119423	 Exp 
85	 Q0 	AP890726-0137	169	1.7073465252	 Exp 
85	 Q0 	AP890222-0122	170	1.7051899765	 Exp 
85	 Q0 	AP890706-0226	171	1.7046863006	 Exp 
85	 Q0 	AP890308-0175	172	1.7044931086	 Exp 
85	 Q0 	AP890206-0087	173	1.6994633911	 Exp 
85	 Q0 	AP890807-0158	174	1.6942907021	 Exp 
85	 Q0 	AP890114-0044	175	1.6914008738	 Exp 
85	 Q0 	AP891219-0013	176	1.6912032849	 Exp 
85	 Q0 	AP890124-0165	177	1.6909888096	 Exp 
85	 Q0 	AP890106-0119	178	1.6895856331	 Exp 
85	 Q0 	AP891102-0229	179	1.6887237399	 Exp 
85	 Q0 	AP891106-0059	180	1.6814422533	 Exp 
85	 Q0 	AP890309-0046	181	1.6810526443	 Exp 
85	 Q0 	AP890315-0078	182	1.6803358714	 Exp 
85	 Q0 	AP891017-0172	183	1.6778890334	 Exp 
85	 Q0 	AP890316-0243	184	1.6751607016	 Exp 
85	 Q0 	AP891020-0162	185	1.6734012554	 Exp 
85	 Q0 	AP890127-0128	186	1.6720376831	 Exp 
85	 Q0 	AP890425-0137	187	1.6712342416	 Exp 
85	 Q0 	AP890118-0150	188	1.6709364419	 Exp 
85	 Q0 	AP890217-0049	189	1.6698092011	 Exp 
85	 Q0 	AP890914-0001	190	1.6697496639	 Exp 
85	 Q0 	AP890424-0135	191	1.6681101583	 Exp 
85	 Q0 	AP891204-0155	192	1.6677117153	 Exp 
85	 Q0 	AP890523-0044	193	1.6631207967	 Exp 
85	 Q0 	AP891124-0105	194	1.6627392361	 Exp 
85	 Q0 	AP891027-0178	195	1.6600459316	 Exp 
85	 Q0 	AP890413-0182	196	1.6598764603	 Exp 
85	 Q0 	AP890804-0147	197	1.6595041072	 Exp 
85	 Q0 	AP890711-0096	198	1.6583033852	 Exp 
85	 Q0 	AP890614-0238	199	1.6572200581	 Exp 
85	 Q0 	AP890517-0287	200	1.6559938596	 Exp 
85	 Q0 	AP890723-0023	201	1.6536508173	 Exp 
85	 Q0 	AP891215-0244	202	1.6512197131	 Exp 
85	 Q0 	AP891028-0077	203	1.6505668430	 Exp 
85	 Q0 	AP890504-0024	204	1.6483550019	 Exp 
85	 Q0 	AP891213-0175	205	1.6474739795	 Exp 
85	 Q0 	AP890602-0009	206	1.6448998291	 Exp 
85	 Q0 	AP891011-0208	207	1.6444479597	 Exp 
85	 Q0 	AP891103-0101	208	1.6410670933	 Exp 
85	 Q0 	AP890530-0201	209	1.6396712381	 Exp 
85	 Q0 	AP891229-0078	210	1.6388912990	 Exp 
85	 Q0 	AP890829-0220	211	1.6383467996	 Exp 
85	 Q0 	AP890621-0007	212	1.6374576522	 Exp 
85	 Q0 	AP890226-0079	213	1.6372156046	 Exp 
85	 Q0 	AP890705-0049	214	1.6348802757	 Exp 
85	 Q0 	AP890712-0059	215	1.6344855168	 Exp 
85	 Q0 	AP891101-0036	216	1.6337410062	 Exp 
85	 Q0 	AP890915-0144	217	1.6325680790	 Exp 
85	 Q0 	AP890304-0129	218	1.6303890824	 Exp 
85	 Q0 	AP890510-0222	219	1.6278415611	 Exp 
85	 Q0 	AP891012-0018	220	1.6266743408	 Exp 
85	 Q0 	AP890215-0079	221	1.6247629565	 Exp 
85	 Q0 	AP890809-0019	222	1.6240004633	 Exp 
85	 Q0 	AP890125-0242	223	1.6236088371	 Exp 
85	 Q0 	AP890516-0152	224	1.6230135196	 Exp 
85	 Q0 	AP890413-0055	225	1.6226151769	 Exp 
85	 Q0 	AP891011-0206	226	1.6214719298	 Exp 
85	 Q0 	AP890626-0261	227	1.6212837619	 Exp 
85	 Q0 	AP891221-0239	228	1.6211852326	 Exp 
85	 Q0 	AP891217-0036	229	1.6203264149	 Exp 
85	 Q0 	AP890116-0144	230	1.6200640607	 Exp 
85	 Q0 	AP890709-0024	231	1.6143373538	 Exp 
85	 Q0 	AP890315-0056	232	1.6136754348	 Exp 
85	 Q0 	AP890302-0132	233	1.6113804763	 Exp 
85	 Q0 	AP891031-0163	234	1.6100009479	 Exp 
85	 Q0 	AP890728-0062	235	1.6090593305	 Exp 
85	 Q0 	AP891129-0065	236	1.6077199953	 Exp 
85	 Q0 	AP890314-0198	237	1.6063775831	 Exp 
85	 Q0 	AP890519-0131	238	1.6060877761	 Exp 
85	 Q0 	AP890129-0044	239	1.6039721403	 Exp 
85	 Q0 	AP891007-0045	240	1.6037526723	 Exp 
85	 Q0 	AP890305-0001	241	1.6031733692	 Exp 
85	 Q0 	AP890907-0239	242	1.6031149833	 Exp 
85	 Q0 	AP890401-0143	243	1.6030120838	 Exp 
85	 Q0 	AP890208-0114	244	1.6024740165	 Exp 
85	 Q0 	AP891221-0026	245	1.6008274596	 Exp 
85	 Q0 	AP891123-0158	246	1.6004476280	 Exp 
85	 Q0 	AP891107-0238	247	1.6003263582	 Exp 
85	 Q0 	AP890208-0025	248	1.5998141880	 Exp 
85	 Q0 	AP890516-0199	249	1.5979821356	 Exp 
85	 Q0 	AP890921-0085	250	1.5970537610	 Exp 
85	 Q0 	AP891207-0027	251	1.5962013683	 Exp 
85	 Q0 	AP891215-0157	252	1.5951322429	 Exp 
85	 Q0 	AP891101-0071	253	1.5934462494	 Exp 
85	 Q0 	AP891120-0085	254	1.5930299177	 Exp 
85	 Q0 	AP890217-0035	255	1.5880815998	 Exp 
85	 Q0 	AP890903-0020	256	1.5870411009	 Exp 
85	 Q0 	AP891227-0054	257	1.5869814899	 Exp 
85	 Q0 	AP891212-0056	258	1.5839495225	 Exp 
85	 Q0 	AP890117-0052	259	1.5838428847	 Exp 
85	 Q0 	AP890129-0009	260	1.5836672029	 Exp 
85	 Q0 	AP890609-0064	261	1.5834881932	 Exp 
85	 Q0 	AP890221-0075	262	1.5829263663	 Exp 
85	 Q0 	AP891207-0102	263	1.5804186259	 Exp 
85	 Q0 	AP891011-0106	264	1.5760370316	 Exp 
85	 Q0 	AP891012-0293	265	1.5741415674	 Exp 
85	 Q0 	AP891104-0090	266	1.5731629821	 Exp 
85	 Q0 	AP891116-0177	267	1.5730254091	 Exp 
85	 Q0 	AP890715-0008	268	1.5716845811	 Exp 
85	 Q0 	AP890410-0081	269	1.5703550958	 Exp 
85	 Q0 	AP890627-0172	270	1.5677234906	 Exp 
85	 Q0 	AP890118-0177	271	1.5674383846	 Exp 
85	 Q0 	AP890312-0048	272	1.5670641701	 Exp 
85	 Q0 	AP891009-0090	273	1.5665339731	 Exp 
85	 Q0 	AP890306-0061	274	1.5661358908	 Exp 
85	 Q0 	AP890626-0074	275	1.5652081102	 Exp 
85	 Q0 	AP890521-0032	276	1.5650983757	 Exp 
85	 Q0 	AP891012-0063	277	1.5648188545	 Exp 
85	 Q0 	AP890224-0039	278	1.5645604506	 Exp 
85	 Q0 	AP890922-0089	279	1.5639222021	 Exp 
85	 Q0 	AP891004-0078	280	1.5625756731	 Exp 
85	 Q0 	AP891128-0108	281	1.5622095447	 Exp 
85	 Q0 	AP890719-0098	282	1.5620569798	 Exp 
85	 Q0 	AP890622-0282	283	1.5589491570	 Exp 
85	 Q0 	AP890612-0143	284	1.5568636445	 Exp 
85	 Q0 	AP890612-0288	285	1.5568636445	 Exp 
85	 Q0 	AP890209-0152	286	1.5565599116	 Exp 
85	 Q0 	AP890318-0003	287	1.5560957429	 Exp 
85	 Q0 	AP891011-0147	288	1.5548384788	 Exp 
85	 Q0 	AP890615-0184	289	1.5547678753	 Exp 
85	 Q0 	AP890703-0015	290	1.5529425269	 Exp 
85	 Q0 	AP890417-0158	291	1.5525236326	 Exp 
85	 Q0 	AP890824-0176	292	1.5506210899	 Exp 
85	 Q0 	AP890328-0167	293	1.5501579354	 Exp 
85	 Q0 	AP891209-0042	294	1.5501188954	 Exp 
85	 Q0 	AP891026-0169	295	1.5496005998	 Exp 
85	 Q0 	AP890118-0030	296	1.5487258091	 Exp 
85	 Q0 	AP890823-0093	297	1.5477225295	 Exp 
85	 Q0 	AP890428-0072	298	1.5475980681	 Exp 
85	 Q0 	AP891213-0068	299	1.5467778542	 Exp 
85	 Q0 	AP890925-0029	300	1.5465101942	 Exp 
85	 Q0 	AP890425-0085	301	1.5459840767	 Exp 
85	 Q0 	AP890303-0139	302	1.5456612760	 Exp 
85	 Q0 	AP890227-0139	303	1.5451631985	 Exp 
85	 Q0 	AP890925-0182	304	1.5444198094	 Exp 
85	 Q0 	AP891202-0030	305	1.5441800810	 Exp 
85	 Q0 	AP890713-0203	306	1.5430998855	 Exp 
85	 Q0 	AP890228-0188	307	1.5348398000	 Exp 
85	 Q0 	AP890121-0052	308	1.5340384213	 Exp 
85	 Q0 	AP890228-0141	309	1.5316099791	 Exp 
85	 Q0 	AP890623-0035	310	1.5300271595	 Exp 
85	 Q0 	AP890724-0098	311	1.5276379253	 Exp 
85	 Q0 	AP890921-0154	312	1.5271933953	 Exp 
85	 Q0 	AP890725-0200	313	1.5252248317	 Exp 
85	 Q0 	AP890624-0008	314	1.5247056944	 Exp 
85	 Q0 	AP890727-0175	315	1.5238682999	 Exp 
85	 Q0 	AP890612-0114	316	1.5235990270	 Exp 
85	 Q0 	AP891129-0163	317	1.5231267631	 Exp 
85	 Q0 	AP891202-0057	318	1.5223587359	 Exp 
85	 Q0 	AP891213-0213	319	1.5198797478	 Exp 
85	 Q0 	AP890919-0162	320	1.5194915154	 Exp 
85	 Q0 	AP891025-0083	321	1.5166373541	 Exp 
85	 Q0 	AP891220-0076	322	1.5147702095	 Exp 
85	 Q0 	AP891006-0184	323	1.5142831473	 Exp 
85	 Q0 	AP891109-0096	324	1.5132706268	 Exp 
85	 Q0 	AP890405-0165	325	1.5113581162	 Exp 
85	 Q0 	AP890703-0143	326	1.5110054272	 Exp 
85	 Q0 	AP891023-0173	327	1.5107322614	 Exp 
85	 Q0 	AP890921-0204	328	1.5090745853	 Exp 
85	 Q0 	AP891114-0142	329	1.5089798402	 Exp 
85	 Q0 	AP890921-0097	330	1.5089701006	 Exp 
85	 Q0 	AP890417-0140	331	1.5088853105	 Exp 
85	 Q0 	AP890202-0229	332	1.5087871680	 Exp 
85	 Q0 	AP891109-0169	333	1.5076501034	 Exp 
85	 Q0 	AP891208-0021	334	1.5076483417	 Exp 
85	 Q0 	AP891228-0174	335	1.5056946343	 Exp 
85	 Q0 	AP890615-0265	336	1.5054520339	 Exp 
85	 Q0 	AP890118-0081	337	1.5039671531	 Exp 
85	 Q0 	AP890522-0059	338	1.5012542208	 Exp 
85	 Q0 	AP890722-0045	339	1.5008467817	 Exp 
85	 Q0 	AP890823-0084	340	1.5006661832	 Exp 
85	 Q0 	AP890919-0084	341	1.5003980122	 Exp 
85	 Q0 	AP890309-0164	342	1.5000436365	 Exp 
85	 Q0 	AP890718-0233	343	1.4999671783	 Exp 
85	 Q0 	AP891024-0232	344	1.4991405638	 Exp 
85	 Q0 	AP891004-0145	345	1.4987306315	 Exp 
85	 Q0 	AP890523-0052	346	1.4970858895	 Exp 
85	 Q0 	AP890714-0124	347	1.4964586712	 Exp 
85	 Q0 	AP891017-0189	348	1.4957640751	 Exp 
85	 Q0 	AP891018-0067	349	1.4957640751	 Exp 
85	 Q0 	AP890301-0087	350	1.4951099461	 Exp 
85	 Q0 	AP891002-0151	351	1.4941700513	 Exp 
85	 Q0 	AP890307-0144	352	1.4941374972	 Exp 
85	 Q0 	AP891204-0112	353	1.4937900935	 Exp 
85	 Q0 	AP891003-0126	354	1.4932963681	 Exp 
85	 Q0 	AP890727-0112	355	1.4930792251	 Exp 
85	 Q0 	AP890908-0024	356	1.4911211174	 Exp 
85	 Q0 	AP890802-0211	357	1.4910027869	 Exp 
85	 Q0 	AP891106-0134	358	1.4900829388	 Exp 
85	 Q0 	AP890322-0123	359	1.4896362238	 Exp 
85	 Q0 	AP890607-0166	360	1.4871658111	 Exp 
85	 Q0 	AP890908-0218	361	1.4865465507	 Exp 
85	 Q0 	AP891021-0015	362	1.4861661207	 Exp 
85	 Q0 	AP890627-0257	363	1.4855835150	 Exp 
85	 Q0 	AP890119-0062	364	1.4852561643	 Exp 
85	 Q0 	AP890617-0125	365	1.4848410024	 Exp 
85	 Q0 	AP890630-0263	366	1.4848394092	 Exp 
85	 Q0 	AP890126-0027	367	1.4845819921	 Exp 
85	 Q0 	AP891107-0005	368	1.4841744570	 Exp 
85	 Q0 	AP890228-0093	369	1.4841596881	 Exp 
85	 Q0 	AP891114-0005	370	1.4839593985	 Exp 
85	 Q0 	AP891121-0061	371	1.4832198008	 Exp 
85	 Q0 	AP891011-0152	372	1.4830541275	 Exp 
85	 Q0 	AP890807-0021	373	1.4818537192	 Exp 
85	 Q0 	AP890903-0075	374	1.4817848650	 Exp 
85	 Q0 	AP890614-0189	375	1.4812682201	 Exp 
85	 Q0 	AP891202-0120	376	1.4806614464	 Exp 
85	 Q0 	AP891130-0235	377	1.4806324477	 Exp 
85	 Q0 	AP890912-0276	378	1.4801591587	 Exp 
85	 Q0 	AP891123-0040	379	1.4792679220	 Exp 
85	 Q0 	AP890115-0090	380	1.4787870367	 Exp 
85	 Q0 	AP890914-0168	381	1.4785683164	 Exp 
85	 Q0 	AP890128-0118	382	1.4776569894	 Exp 
85	 Q0 	AP891016-0019	383	1.4775647967	 Exp 
85	 Q0 	AP890131-0182	384	1.4770738750	 Exp 
85	 Q0 	AP891218-0076	385	1.4759310471	 Exp 
85	 Q0 	AP890126-0131	386	1.4752335685	 Exp 
85	 Q0 	AP890415-0015	387	1.4751569161	 Exp 
85	 Q0 	AP890719-0043	388	1.4745182139	 Exp 
85	 Q0 	AP890125-0123	389	1.4740114954	 Exp 
85	 Q0 	AP890702-0068	390	1.4722722452	 Exp 
85	 Q0 	AP890907-0300	391	1.4722114018	 Exp 
85	 Q0 	AP890109-0080	392	1.4715645962	 Exp 
85	 Q0 	AP891013-0129	393	1.4711806187	 Exp 
85	 Q0 	AP890715-0093	394	1.4706471638	 Exp 
85	 Q0 	AP891121-0193	395	1.4685676618	 Exp 
85	 Q0 	AP891102-0091	396	1.4682769065	 Exp 
85	 Q0 	AP891206-0081	397	1.4680321971	 Exp 
85	 Q0 	AP890304-0097	398	1.4678754956	 Exp 
85	 Q0 	AP890515-0134	399	1.4676948985	 Exp 
85	 Q0 	AP890107-0037	400	1.4668057086	 Exp 
85	 Q0 	AP890728-0026	401	1.4666402775	 Exp 
85	 Q0 	AP891116-0126	402	1.4664571902	 Exp 
85	 Q0 	AP891124-0231	403	1.4661038812	 Exp 
85	 Q0 	AP890221-0082	404	1.4654989298	 Exp 
85	 Q0 	AP890602-0217	405	1.4632535735	 Exp 
85	 Q0 	AP890218-0067	406	1.4630306350	 Exp 
85	 Q0 	AP890405-0034	407	1.4620551404	 Exp 
85	 Q0 	AP890203-0169	408	1.4610249114	 Exp 
85	 Q0 	AP890512-0021	409	1.4608470577	 Exp 
85	 Q0 	AP891026-0118	410	1.4608358004	 Exp 
85	 Q0 	AP890728-0172	411	1.4607552708	 Exp 
85	 Q0 	AP891108-0007	412	1.4606694019	 Exp 
85	 Q0 	AP890223-0035	413	1.4601927324	 Exp 
85	 Q0 	AP891010-0107	414	1.4599205961	 Exp 
85	 Q0 	AP890202-0059	415	1.4586453946	 Exp 
85	 Q0 	AP890527-0132	416	1.4586343280	 Exp 
85	 Q0 	AP890506-0144	417	1.4534080230	 Exp 
85	 Q0 	AP890218-0068	418	1.4533511353	 Exp 
85	 Q0 	AP890328-0069	419	1.4519216060	 Exp 
85	 Q0 	AP890622-0033	420	1.4514830406	 Exp 
85	 Q0 	AP890329-0034	421	1.4508464017	 Exp 
85	 Q0 	AP890423-0024	422	1.4508234707	 Exp 
85	 Q0 	AP890308-0049	423	1.4507607889	 Exp 
85	 Q0 	AP890517-0174	424	1.4497996807	 Exp 
85	 Q0 	AP890628-0179	425	1.4492014737	 Exp 
85	 Q0 	AP890130-0163	426	1.4475147169	 Exp 
85	 Q0 	AP890317-0157	427	1.4473327764	 Exp 
85	 Q0 	AP890904-0058	428	1.4447181639	 Exp 
85	 Q0 	AP891002-0121	429	1.4432469582	 Exp 
85	 Q0 	AP890417-0177	430	1.4409504897	 Exp 
85	 Q0 	AP891109-0203	431	1.4407029023	 Exp 
85	 Q0 	AP891203-0045	432	1.4398970176	 Exp 
85	 Q0 	AP890417-0083	433	1.4394835266	 Exp 
85	 Q0 	AP891105-0023	434	1.4393601753	 Exp 
85	 Q0 	AP890814-0234	435	1.4392231421	 Exp 
85	 Q0 	AP890626-0020	436	1.4383797662	 Exp 
85	 Q0 	AP890317-0023	437	1.4376872872	 Exp 
85	 Q0 	AP890725-0070	438	1.4366068373	 Exp 
85	 Q0 	AP890820-0019	439	1.4363663807	 Exp 
85	 Q0 	AP891006-0163	440	1.4362643631	 Exp 
85	 Q0 	AP890705-0109	441	1.4362126625	 Exp 
85	 Q0 	AP891002-0079	442	1.4353870790	 Exp 
85	 Q0 	AP890201-0076	443	1.4349972869	 Exp 
85	 Q0 	AP890915-0062	444	1.4333128476	 Exp 
85	 Q0 	AP890712-0272	445	1.4326953179	 Exp 
85	 Q0 	AP891101-0093	446	1.4326163017	 Exp 
85	 Q0 	AP890504-0033	447	1.4322470611	 Exp 
85	 Q0 	AP890601-0128	448	1.4321358040	 Exp 
85	 Q0 	AP890712-0107	449	1.4316005341	 Exp 
85	 Q0 	AP890707-0197	450	1.4315835286	 Exp 
