85	 Q0 	AP890912-0198	1	-48.9575685483	 Exp 
85	 Q0 	AP891203-0012	118	-49.9913967288	 Exp 
85	 Q0 	AP891204-0112	119	-49.9917472000	 Exp 
85	 Q0 	AP890310-0260	120	-49.9932565989	 Exp 
85	 Q0 	AP890131-0031	121	-50.0114541928	 Exp 
85	 Q0 	AP891121-0154	122	-50.0168282395	 Exp 
85	 Q0 	AP890222-0122	123	-50.0173409919	 Exp 
85	 Q0 	AP890721-0017	124	-50.0184202726	 Exp 
85	 Q0 	AP891026-0252	125	-50.0190407376	 Exp 
85	 Q0 	AP890826-0062	126	-50.0192565308	 Exp 
85	 Q0 	AP890724-0073	127	-50.0284372642	 Exp 
85	 Q0 	AP891031-0163	128	-50.0306248941	 Exp 
85	 Q0 	AP890714-0145	129	-50.0324875618	 Exp 
85	 Q0 	AP890725-0261	130	-50.0332431992	 Exp 
85	 Q0 	AP891215-0157	131	-50.0333241526	 Exp 
85	 Q0 	AP890301-0215	132	-50.0339717250	 Exp 
85	 Q0 	AP890823-0148	133	-50.0342415184	 Exp 
85	 Q0 	AP890506-0088	134	-50.0344303638	 Exp 
85	 Q0 	AP890107-0086	135	-50.0350238244	 Exp 
85	 Q0 	AP890802-0195	136	-50.0355902339	 Exp 
85	 Q0 	AP890621-0078	137	-50.0357250824	 Exp 
85	 Q0 	AP891025-0137	138	-50.0361835361	 Exp 
85	 Q0 	AP891227-0067	139	-50.0380707766	 Exp 
85	 Q0 	AP890728-0062	140	-50.0436963001	 Exp 
85	 Q0 	AP890419-0264	141	-50.0458554250	 Exp 
85	 Q0 	AP890719-0204	142	-50.0515760794	 Exp 
85	 Q0 	AP891208-0002	143	-50.0655874325	 Exp 
85	 Q0 	AP890212-0024	144	-50.0686363913	 Exp 
85	 Q0 	AP890511-0114	145	-50.0761424246	 Exp 
85	 Q0 	AP890723-0078	146	-50.0773954849	 Exp 
85	 Q0 	AP890118-0229	147	-50.0795627720	 Exp 
85	 Q0 	AP891230-0030	148	-50.0800219984	 Exp 
85	 Q0 	AP890916-0058	149	-50.0804271579	 Exp 
85	 Q0 	AP890509-0031	150	-50.0809673117	 Exp 
85	 Q0 	AP890503-0199	151	-50.0811293448	 Exp 
85	 Q0 	AP890113-0184	152	-50.0813183757	 Exp 
85	 Q0 	AP890314-0223	153	-50.0814263897	 Exp 
85	 Q0 	AP891016-0154	154	-50.0822094106	 Exp 
85	 Q0 	AP890525-0031	155	-50.0823983945	 Exp 
85	 Q0 	AP891230-0081	156	-50.0824523884	 Exp 
85	 Q0 	AP891124-0105	157	-50.0826953526	 Exp 
85	 Q0 	AP891206-0127	158	-50.0828573212	 Exp 
85	 Q0 	AP890624-0118	159	-50.0828843154	 Exp 
85	 Q0 	AP890129-0044	160	-50.0831272555	 Exp 
85	 Q0 	AP890727-0112	161	-50.0833161994	 Exp 
85	 Q0 	AP890306-0061	162	-50.0833161994	 Exp 
85	 Q0 	AP890920-0126	163	-50.0833431908	 Exp 
85	 Q0 	AP890116-0016	164	-50.0835051352	 Exp 
85	 Q0 	AP891026-0155	165	-50.0836670736	 Exp 
85	 Q0 	AP890519-0131	166	-50.0841528526	 Exp 
85	 Q0 	AP891012-0063	167	-50.0846115939	 Exp 
85	 Q0 	AP890302-0026	168	-50.0846115939	 Exp 
85	 Q0 	AP891207-0027	169	-50.0850163254	 Exp 
85	 Q0 	AP890630-0263	170	-50.0851242475	 Exp 
85	 Q0 	AP890728-0172	171	-50.0851512276	 Exp 
85	 Q0 	AP891213-0175	172	-50.0852321668	 Exp 
85	 Q0 	AP890530-0201	173	-50.0853400835	 Exp 
85	 Q0 	AP890921-0085	174	-50.0853940409	 Exp 
85	 Q0 	AP891105-0023	175	-50.0856638175	 Exp 
85	 Q0 	AP890622-0145	176	-50.0856638175	 Exp 
85	 Q0 	AP890704-0151	177	-50.0859335773	 Exp 
85	 Q0 	AP890710-0012	178	-50.0859335773	 Exp 
85	 Q0 	AP890515-0012	179	-50.0861493731	 Exp 
85	 Q0 	AP891004-0158	180	-50.0863651582	 Exp 
85	 Q0 	AP890410-0045	181	-50.0863651582	 Exp 
85	 Q0 	AP890503-0005	182	-50.0865269900	 Exp 
85	 Q0 	AP891124-0098	183	-50.0865539614	 Exp 
85	 Q0 	AP890626-0275	184	-50.0866348745	 Exp 
85	 Q0 	AP890304-0097	185	-50.0866618452	 Exp 
85	 Q0 	AP891019-0241	186	-50.0867966963	 Exp 
85	 Q0 	AP890629-0223	187	-50.0871742569	 Exp 
85	 Q0 	AP891202-0057	188	-50.0871742569	 Exp 
85	 Q0 	AP890908-0105	189	-50.0876866081	 Exp 
85	 Q0 	AP890528-0005	190	-50.0879023168	 Exp 
85	 Q0 	AP890228-0059	191	-50.0881988988	 Exp 
85	 Q0 	AP890714-0204	192	-50.0906247185	 Exp 
85	 Q0 	AP890413-0222	193	-50.0908672259	 Exp 
85	 Q0 	AP891121-0061	194	-50.1091850733	 Exp 
85	 Q0 	AP891129-0065	195	-50.1093200954	 Exp 
85	 Q0 	AP890922-0089	196	-50.1115338588	 Exp 
85	 Q0 	AP890305-0045	197	-50.1117497753	 Exp 
85	 Q0 	AP890728-0026	198	-50.1137734708	 Exp 
85	 Q0 	AP890424-0242	199	-50.1141780967	 Exp 
85	 Q0 	AP891021-0122	200	-50.1149602667	 Exp 
85	 Q0 	AP890621-0007	201	-50.1152569150	 Exp 
85	 Q0 	AP890515-0134	202	-50.1162276224	 Exp 
85	 Q0 	AP890511-0121	203	-50.1308108137	 Exp 
85	 Q0 	AP890919-0212	204	-50.1394453397	 Exp 
85	 Q0 	AP890809-0019	205	-50.1396073546	 Exp 
85	 Q0 	AP890709-0024	206	-50.1399853659	 Exp 
85	 Q0 	AP890125-0174	207	-50.1413891199	 Exp 
85	 Q0 	AP890823-0114	208	-50.1427384556	 Exp 
85	 Q0 	AP890510-0196	209	-50.1429003477	 Exp 
85	 Q0 	AP890930-0020	210	-50.1450583327	 Exp 
85	 Q0 	AP890928-0222	211	-50.1454089041	 Exp 
85	 Q0 	AP890608-0182	212	-50.1467839491	 Exp 
85	 Q0 	AP890731-0055	213	-50.1592572679	 Exp 
85	 Q0 	AP891026-0169	214	-50.1602295750	 Exp 
85	 Q0 	AP891202-0142	215	-50.1613096611	 Exp 
85	 Q0 	AP890308-0117	216	-50.1623894785	 Exp 
85	 Q0 	AP890208-0003	217	-50.1626324004	 Exp 
85	 Q0 	AP890819-0113	218	-50.1631182035	 Exp 
85	 Q0 	AP891220-0145	219	-50.1651687733	 Exp 
85	 Q0 	AP890602-0217	220	-50.1652766712	 Exp 
85	 Q0 	AP890102-0105	221	-50.1657352074	 Exp 
85	 Q0 	AP891104-0081	222	-50.1660858201	 Exp 
85	 Q0 	AP890511-0024	223	-50.1686740840	 Exp 
85	 Q0 	AP890107-0154	224	-50.1705603877	 Exp 
85	 Q0 	AP890520-0002	225	-50.1711530568	 Exp 
85	 Q0 	AP890612-0216	226	-50.1716917768	 Exp 
85	 Q0 	AP890327-0092	227	-50.1721765676	 Exp 
85	 Q0 	AP890615-0162	228	-50.1735468123	 Exp 
85	 Q0 	AP891022-0059	229	-50.1904451941	 Exp 
85	 Q0 	AP890228-0083	230	-50.1924691159	 Exp 
85	 Q0 	AP890607-0201	231	-50.1950044334	 Exp 
85	 Q0 	AP891021-0083	232	-50.1976460618	 Exp 
85	 Q0 	AP890807-0158	233	-50.2040962685	 Exp 
85	 Q0 	AP890125-0134	234	-50.2045555378	 Exp 
85	 Q0 	AP890517-0182	235	-50.2052038352	 Exp 
85	 Q0 	AP890401-0001	236	-50.2052038352	 Exp 
85	 Q0 	AP890513-0036	237	-50.2052308455	 Exp 
85	 Q0 	AP890511-0074	238	-50.2054199129	 Exp 
85	 Q0 	AP891201-0028	239	-50.2062841160	 Exp 
85	 Q0 	AP891011-0056	240	-50.2067701547	 Exp 
85	 Q0 	AP890419-0110	241	-50.2074721146	 Exp 
85	 Q0 	AP890509-0162	242	-50.2076340893	 Exp 
85	 Q0 	AP891113-0131	243	-50.2080929846	 Exp 
85	 Q0 	AP890430-0004	244	-50.2082549361	 Exp 
85	 Q0 	AP891219-0050	245	-50.2082549361	 Exp 
85	 Q0 	AP890414-0045	246	-50.2083629003	 Exp 
85	 Q0 	AP890328-0167	247	-50.2085788209	 Exp 
85	 Q0 	AP891219-0013	248	-50.2088487065	 Exp 
85	 Q0 	AP890531-0194	249	-50.2089026816	 Exp 
85	 Q0 	AP890419-0206	250	-50.2089026816	 Exp 
85	 Q0 	AP890816-0130	251	-50.2092804885	 Exp 
85	 Q0 	AP890123-0314	252	-50.2093074735	 Exp 
85	 Q0 	AP890602-0137	253	-50.2093884273	 Exp 
85	 Q0 	AP890610-0071	254	-50.2093884273	 Exp 
85	 Q0 	AP890117-0249	255	-50.2094423957	 Exp 
85	 Q0 	AP890130-0026	256	-50.2094423957	 Exp 
85	 Q0 	AP890208-0012	257	-50.2094963635	 Exp 
85	 Q0 	AP890627-0039	258	-50.2097392099	 Exp 
85	 Q0 	AP890116-0001	259	-50.2097661920	 Exp 
85	 Q0 	AP891214-0108	260	-50.2099820428	 Exp 
85	 Q0 	AP890503-0085	261	-50.2101169441	 Exp 
85	 Q0 	AP890323-0170	262	-50.2103327775	 Exp 
85	 Q0 	AP890615-0083	263	-50.2103327775	 Exp 
85	 Q0 	AP890312-0082	264	-50.2103597559	 Exp 
85	 Q0 	AP891130-0235	265	-50.2105755772	 Exp 
85	 Q0 	AP890719-0116	266	-50.2107644120	 Exp 
85	 Q0 	AP890428-0243	267	-50.2109262639	 Exp 
85	 Q0 	AP890516-0238	268	-50.2112229767	 Exp 
85	 Q0 	AP890313-0106	269	-50.2112229767	 Exp 
85	 Q0 	AP890703-0151	270	-50.2113038948	 Exp 
85	 Q0 	AP890804-0147	271	-50.2113578394	 Exp 
85	 Q0 	AP891127-0164	272	-50.2116545228	 Exp 
85	 Q0 	AP891124-0062	273	-50.2118972486	 Exp 
85	 Q0 	AP890105-0107	274	-50.2119242173	 Exp 
85	 Q0 	AP890104-0140	275	-50.2120051224	 Exp 
85	 Q0 	AP890907-0221	276	-50.2120320904	 Exp 
85	 Q0 	AP890217-0137	277	-50.2120590583	 Exp 
85	 Q0 	AP891118-0138	278	-50.2121129935	 Exp 
85	 Q0 	AP890501-0023	279	-50.2124096252	 Exp 
85	 Q0 	AP890201-0127	280	-50.2135420328	 Exp 
85	 Q0 	AP890222-0207	281	-50.2137307387	 Exp 
85	 Q0 	AP890304-0090	282	-50.2139463925	 Exp 
85	 Q0 	AP890217-0193	283	-50.2141081259	 Exp 
85	 Q0 	AP890928-0226	284	-50.2149436523	 Exp 
85	 Q0 	AP891005-0192	285	-50.2158867953	 Exp 
85	 Q0 	AP890611-0063	286	-50.2162370535	 Exp 
85	 Q0 	AP890127-0286	287	-50.2162639952	 Exp 
85	 Q0 	AP890105-0194	288	-50.2176647366	 Exp 
85	 Q0 	AP890606-0160	289	-50.2178263316	 Exp 
85	 Q0 	AP890626-0081	290	-50.2180054726	 Exp 
85	 Q0 	AP890222-0169	291	-50.2197335672	 Exp 
85	 Q0 	AP890223-0263	292	-50.2221085752	 Exp 
85	 Q0 	AP890619-0191	293	-50.2242935147	 Exp 
85	 Q0 	AP891203-0045	294	-50.2258304060	 Exp 
85	 Q0 	AP891226-0017	295	-50.2449907044	 Exp 
85	 Q0 	AP890510-0211	296	-50.2506296143	 Exp 
85	 Q0 	AP891212-0056	297	-50.2548435130	 Exp 
85	 Q0 	AP890306-0068	298	-50.2563293472	 Exp 
85	 Q0 	AP891023-0145	299	-50.2566804701	 Exp 
85	 Q0 	AP890628-0156	300	-50.2567344865	 Exp 
85	 Q0 	AP890210-0103	301	-50.2574096347	 Exp 
85	 Q0 	AP891011-0208	302	-50.2578416745	 Exp 
85	 Q0 	AP890530-0281	303	-50.2578686756	 Exp 
85	 Q0 	AP891218-0146	304	-50.2580576783	 Exp 
85	 Q0 	AP890127-0050	305	-50.2582736713	 Exp 
85	 Q0 	AP890825-0044	306	-50.2587596163	 Exp 
85	 Q0 	AP890626-0074	307	-50.2595154228	 Exp 
85	 Q0 	AP890222-0133	308	-50.2595963943	 Exp 
85	 Q0 	AP890510-0123	309	-50.2598123108	 Exp 
85	 Q0 	AP890816-0159	310	-50.2600552040	 Exp 
85	 Q0 	AP890717-0044	311	-50.2604330110	 Exp 
85	 Q0 	AP890413-0182	312	-50.2605139653	 Exp 
85	 Q0 	AP890410-0133	313	-50.2607028530	 Exp 
85	 Q0 	AP890707-0197	314	-50.2608107851	 Exp 
85	 Q0 	AP891123-0158	315	-50.2609996598	 Exp 
85	 Q0 	AP891217-0036	316	-50.2614852999	 Exp 
85	 Q0 	AP890328-0101	317	-50.2617550765	 Exp 
85	 Q0 	AP890923-0026	318	-50.2619492094	 Exp 
85	 Q0 	AP890518-0144	319	-50.2619708857	 Exp 
85	 Q0 	AP890526-0246	320	-50.2626182491	 Exp 
85	 Q0 	AP891123-0122	321	-50.2629688639	 Exp 
85	 Q0 	AP890228-0162	322	-50.2629958331	 Exp 
85	 Q0 	AP890601-0389	323	-50.2635082161	 Exp 
85	 Q0 	AP890201-0231	324	-50.2640475014	 Exp 
85	 Q0 	AP890601-0128	325	-50.2649641326	 Exp 
85	 Q0 	AP891227-0130	326	-50.2652067379	 Exp 
85	 Q0 	AP891129-0163	327	-50.2654910578	 Exp 
85	 Q0 	AP891114-0133	328	-50.2661119239	 Exp 
85	 Q0 	AP891004-0279	329	-50.2687903260	 Exp 
85	 Q0 	AP890518-0098	330	-50.2704015722	 Exp 
85	 Q0 	AP890214-0115	331	-50.2740673464	 Exp 
85	 Q0 	AP890227-0139	332	-50.2842500273	 Exp 
85	 Q0 	AP891227-0033	333	-50.2848172259	 Exp 
85	 Q0 	AP890318-0091	334	-50.2850062756	 Exp 
85	 Q0 	AP890625-0003	335	-50.2859244001	 Exp 
85	 Q0 	AP890117-0082	336	-50.2864103874	 Exp 
85	 Q0 	AP890118-0150	337	-50.2865723711	 Exp 
85	 Q0 	AP890124-0165	338	-50.2865723711	 Exp 
85	 Q0 	AP890613-0047	339	-50.2865993678	 Exp 
85	 Q0 	AP890121-0118	340	-50.2870312921	 Exp 
85	 Q0 	AP890718-0233	341	-50.2870312921	 Exp 
85	 Q0 	AP890612-0114	342	-50.2870582859	 Exp 
85	 Q0 	AP891121-0180	343	-50.2871122731	 Exp 
85	 Q0 	AP890426-0184	344	-50.2873282151	 Exp 
85	 Q0 	AP890504-0154	345	-50.2874361821	 Exp 
85	 Q0 	AP891113-0073	346	-50.2875171556	 Exp 
85	 Q0 	AP890501-0057	347	-50.2875711371	 Exp 
85	 Q0 	AP890508-0042	348	-50.2875711371	 Exp 
85	 Q0 	AP890518-0038	349	-50.2876521080	 Exp 
85	 Q0 	AP890517-0029	350	-50.2876521080	 Exp 
85	 Q0 	AP891221-0151	351	-50.2876521080	 Exp 
85	 Q0 	AP891104-0062	352	-50.2880569402	 Exp 
85	 Q0 	AP890120-0278	353	-50.2881918758	 Exp 
85	 Q0 	AP891119-0018	354	-50.2884077642	 Exp 
85	 Q0 	AP890829-0065	355	-50.2884887195	 Exp 
85	 Q0 	AP890126-0027	356	-50.2885966577	 Exp 
85	 Q0 	AP890912-0166	357	-50.2888125259	 Exp 
85	 Q0 	AP890106-0165	358	-50.2888395087	 Exp 
85	 Q0 	AP890103-0233	359	-50.2888934737	 Exp 
85	 Q0 	AP890125-0123	360	-50.2889744200	 Exp 
85	 Q0 	AP890405-0092	361	-50.2889744200	 Exp 
85	 Q0 	AP890508-0191	362	-50.2890014018	 Exp 
85	 Q0 	AP891229-0060	363	-50.2894870449	 Exp 
85	 Q0 	AP890409-0075	364	-50.2898107769	 Exp 
85	 Q0 	AP890824-0068	365	-50.2899996093	 Exp 
85	 Q0 	AP890102-0060	366	-50.2899996093	 Exp 
85	 Q0 	AP890111-0042	367	-50.2900535600	 Exp 
85	 Q0 	AP890613-0034	368	-50.2901614592	 Exp 
85	 Q0 	AP890427-0118	369	-50.2905660575	 Exp 
85	 Q0 	AP890208-0114	370	-50.2907278863	 Exp 
85	 Q0 	AP890422-0003	371	-50.2909166789	 Exp 
85	 Q0 	AP890802-0211	372	-50.2909975875	 Exp 
85	 Q0 	AP890421-0074	373	-50.2910515258	 Exp 
85	 Q0 	AP890722-0065	374	-50.2911324319	 Exp 
85	 Q0 	AP890207-0141	375	-50.2912403043	 Exp 
85	 Q0 	AP890711-0063	376	-50.2918605189	 Exp 
85	 Q0 	AP890922-0235	377	-50.2928850273	 Exp 
85	 Q0 	AP890215-0010	378	-50.2929119847	 Exp 
85	 Q0 	AP891218-0055	379	-50.2933432817	 Exp 
85	 Q0 	AP890302-0123	380	-50.2938014878	 Exp 
85	 Q0 	AP890608-0074	381	-50.2944482847	 Exp 
85	 Q0 	AP891201-0023	382	-50.2953913576	 Exp 
85	 Q0 	AP890604-0017	383	-50.2963072895	 Exp 
85	 Q0 	AP890607-0122	384	-50.2967113156	 Exp 
85	 Q0 	AP890107-0129	385	-50.3125922751	 Exp 
85	 Q0 	AP890531-0263	386	-50.3159146242	 Exp 
85	 Q0 	AP890505-0158	387	-50.3159146242	 Exp 
85	 Q0 	AP890927-0183	388	-50.3160226254	 Exp 
85	 Q0 	AP891109-0225	389	-50.3165085976	 Exp 
85	 Q0 	AP890115-0090	390	-50.3165355945	 Exp 
85	 Q0 	AP891114-0240	391	-50.3169135329	 Exp 
85	 Q0 	AP890109-0072	392	-50.3169135329	 Exp 
85	 Q0 	AP890203-0268	393	-50.3170754965	 Exp 
85	 Q0 	AP890517-0276	394	-50.3171024898	 Exp 
85	 Q0 	AP890518-0246	395	-50.3173184305	 Exp 
85	 Q0 	AP891216-0026	396	-50.3173724140	 Exp 
85	 Q0 	AP890501-0055	397	-50.3174533880	 Exp 
85	 Q0 	AP890426-0183	398	-50.3175613509	 Exp 
85	 Q0 	AP890630-0102	399	-50.3190455694	 Exp 
85	 Q0 	AP891025-0071	400	-50.3197740002	 Exp 
85	 Q0 	AP890705-0089	401	-50.3202865265	 Exp 
85	 Q0 	AP890905-0169	402	-50.3204753367	 Exp 
85	 Q0 	AP890619-0040	403	-50.3206641386	 Exp 
85	 Q0 	AP891214-0124	404	-50.3207180806	 Exp 
85	 Q0 	AP890901-0165	405	-50.3208259624	 Exp 
85	 Q0 	AP891208-0109	406	-50.3220124857	 Exp 
85	 Q0 	AP890622-0043	407	-50.3221472973	 Exp 
85	 Q0 	AP891029-0049	408	-50.3222821048	 Exp 
85	 Q0 	AP891028-0077	409	-50.3225247478	 Exp 
85	 Q0 	AP890516-0200	410	-50.3225517073	 Exp 
85	 Q0 	AP891005-0105	411	-50.3228752081	 Exp 
85	 Q0 	AP890731-0197	412	-50.3252737542	 Exp 
85	 Q0 	AP890605-0106	413	-50.3263513211	 Exp 
85	 Q0 	AP890519-0172	414	-50.3295212887	 Exp 
85	 Q0 	AP890223-0103	415	-50.3296563578	 Exp 
85	 Q0 	AP890113-0212	416	-50.3302552614	 Exp 
85	 Q0 	AP890111-0060	417	-50.3303586495	 Exp 
85	 Q0 	AP890123-0065	418	-50.3309798129	 Exp 
85	 Q0 	AP890208-0025	419	-50.3311958489	 Exp 
85	 Q0 	AP890123-0066	420	-50.3314658788	 Exp 
85	 Q0 	AP890713-0027	421	-50.3316008874	 Exp 
85	 Q0 	AP890726-0241	422	-50.3316978549	 Exp 
85	 Q0 	AP890923-0080	423	-50.3317358919	 Exp 
85	 Q0 	AP890329-0002	424	-50.3320058882	 Exp 
85	 Q0 	AP890106-0097	425	-50.3330857057	 Exp 
85	 Q0 	AP891104-0107	426	-50.3338684055	 Exp 
85	 Q0 	AP890130-0163	427	-50.3351366195	 Exp 
85	 Q0 	AP890112-0023	428	-50.3354064045	 Exp 
85	 Q0 	AP890505-0038	429	-50.3356222204	 Exp 
85	 Q0 	AP890630-0090	430	-50.3357031486	 Exp 
85	 Q0 	AP890107-0057	431	-50.3366202296	 Exp 
85	 Q0 	AP890628-0043	432	-50.3368899224	 Exp 
85	 Q0 	AP891128-0061	433	-50.3371326317	 Exp 
85	 Q0 	AP891129-0203	434	-50.3372944303	 Exp 
85	 Q0 	AP891122-0082	435	-50.3379954880	 Exp 
85	 Q0 	AP890314-0009	436	-50.3384268519	 Exp 
