85	 Q0 	AP890220-0143	1	0.0507588952	 Exp 
85	 Q0 	AP890119-0085	44	0.0369171105	 Exp 
85	 Q0 	AP891215-0157	45	0.0369072472	 Exp 
85	 Q0 	AP890627-0039	46	0.0369044956	 Exp 
85	 Q0 	AP890518-0050	47	0.0368309815	 Exp 
85	 Q0 	AP890413-0055	48	0.0367462058	 Exp 
85	 Q0 	AP890602-0137	49	0.0367086484	 Exp 
85	 Q0 	AP891004-0078	50	0.0366536094	 Exp 
85	 Q0 	AP891113-0131	51	0.0366201560	 Exp 
85	 Q0 	AP890530-0281	52	0.0366068986	 Exp 
85	 Q0 	AP890531-0263	53	0.0365815749	 Exp 
85	 Q0 	AP891026-0155	54	0.0365101856	 Exp 
85	 Q0 	AP890313-0224	55	0.0365074631	 Exp 
85	 Q0 	AP890626-0074	56	0.0364935832	 Exp 
85	 Q0 	AP890823-0003	57	0.0364110849	 Exp 
85	 Q0 	AP890815-0205	58	0.0364110849	 Exp 
85	 Q0 	AP890825-0044	59	0.0363321047	 Exp 
85	 Q0 	AP890815-0158	60	0.0363046357	 Exp 
85	 Q0 	AP890206-0065	61	0.0362758304	 Exp 
85	 Q0 	AP890504-0175	62	0.0362695589	 Exp 
85	 Q0 	AP891105-0023	63	0.0362449375	 Exp 
85	 Q0 	AP891124-0105	64	0.0362075610	 Exp 
85	 Q0 	AP891201-0028	65	0.0361877285	 Exp 
85	 Q0 	AP890201-0127	66	0.0361583394	 Exp 
85	 Q0 	AP890521-0093	67	0.0361306012	 Exp 
85	 Q0 	AP890804-0126	68	0.0361106448	 Exp 
85	 Q0 	AP891204-0112	69	0.0361020242	 Exp 
85	 Q0 	AP890131-0175	70	0.0360882073	 Exp 
85	 Q0 	AP890125-0134	71	0.0360777288	 Exp 
85	 Q0 	AP890125-0007	72	0.0360635773	 Exp 
85	 Q0 	AP890905-0169	73	0.0360463311	 Exp 
85	 Q0 	AP890503-0182	74	0.0360282506	 Exp 
85	 Q0 	AP890622-0096	75	0.0360120786	 Exp 
85	 Q0 	AP890314-0066	76	0.0359868732	 Exp 
85	 Q0 	AP890714-0044	77	0.0359596913	 Exp 
85	 Q0 	AP890522-0097	78	0.0359509218	 Exp 
85	 Q0 	AP891221-0133	79	0.0359319459	 Exp 
85	 Q0 	AP891101-0036	80	0.0359099020	 Exp 
85	 Q0 	AP890127-0050	81	0.0359072231	 Exp 
85	 Q0 	AP891121-0145	82	0.0358749130	 Exp 
85	 Q0 	AP890711-0096	83	0.0358249829	 Exp 
85	 Q0 	AP890903-0070	84	0.0358171089	 Exp 
85	 Q0 	AP890412-0196	85	0.0358159953	 Exp 
85	 Q0 	AP890314-0022	86	0.0358156205	 Exp 
85	 Q0 	AP890920-0201	87	0.0357937386	 Exp 
85	 Q0 	AP890222-0122	88	0.0357904025	 Exp 
85	 Q0 	AP890920-0126	89	0.0357236082	 Exp 
85	 Q0 	AP891031-0163	90	0.0357116212	 Exp 
85	 Q0 	AP890511-0074	91	0.0356476529	 Exp 
85	 Q0 	AP890622-0070	92	0.0356109614	 Exp 
85	 Q0 	AP890301-0215	93	0.0355971373	 Exp 
85	 Q0 	AP891002-0079	94	0.0355954654	 Exp 
85	 Q0 	AP890508-0163	95	0.0355067103	 Exp 
85	 Q0 	AP890116-0001	96	0.0355063775	 Exp 
85	 Q0 	AP890118-0229	97	0.0355059031	 Exp 
85	 Q0 	AP890414-0097	98	0.0354922812	 Exp 
85	 Q0 	AP890322-0259	99	0.0354411490	 Exp 
85	 Q0 	AP891215-0244	100	0.0354109849	 Exp 
85	 Q0 	AP891021-0122	101	0.0353960319	 Exp 
85	 Q0 	AP891011-0126	102	0.0353766695	 Exp 
85	 Q0 	AP890419-0206	103	0.0353705142	 Exp 
85	 Q0 	AP890718-0233	104	0.0353293636	 Exp 
85	 Q0 	AP890426-0134	105	0.0352922876	 Exp 
85	 Q0 	AP890516-0072	106	0.0352461259	 Exp 
85	 Q0 	AP890315-0167	107	0.0352236878	 Exp 
85	 Q0 	AP890107-0154	108	0.0351736973	 Exp 
85	 Q0 	AP891028-0127	109	0.0351422216	 Exp 
85	 Q0 	AP890315-0056	110	0.0351199871	 Exp 
85	 Q0 	AP891026-0118	111	0.0351176079	 Exp 
85	 Q0 	AP890408-0007	112	0.0351158612	 Exp 
85	 Q0 	AP890223-0032	113	0.0351114783	 Exp 
85	 Q0 	AP891230-0030	114	0.0351040870	 Exp 
85	 Q0 	AP891225-0110	115	0.0351034320	 Exp 
85	 Q0 	AP890203-0013	116	0.0351003667	 Exp 
85	 Q0 	AP890408-0083	117	0.0350820527	 Exp 
85	 Q0 	AP890421-0190	118	0.0350761620	 Exp 
85	 Q0 	AP890208-0025	119	0.0350687385	 Exp 
85	 Q0 	AP890119-0062	120	0.0350390739	 Exp 
85	 Q0 	AP890617-0078	121	0.0350349729	 Exp 
85	 Q0 	AP891016-0154	122	0.0350118115	 Exp 
85	 Q0 	AP890503-0199	123	0.0349707748	 Exp 
85	 Q0 	AP890819-0151	124	0.0349682023	 Exp 
85	 Q0 	AP891013-0120	125	0.0349530481	 Exp 
85	 Q0 	AP890705-0109	126	0.0349337378	 Exp 
85	 Q0 	AP890222-0102	127	0.0349195311	 Exp 
85	 Q0 	AP890808-0004	128	0.0348929618	 Exp 
85	 Q0 	AP890627-0208	129	0.0348678157	 Exp 
85	 Q0 	AP890518-0156	130	0.0347960180	 Exp 
85	 Q0 	AP891129-0065	131	0.0347953689	 Exp 
85	 Q0 	AP890807-0158	132	0.0347875855	 Exp 
85	 Q0 	AP890507-0044	133	0.0347806630	 Exp 
85	 Q0 	AP890719-0043	134	0.0347681193	 Exp 
85	 Q0 	AP890303-0139	135	0.0347601067	 Exp 
85	 Q0 	AP890118-0184	136	0.0347237768	 Exp 
85	 Q0 	AP890524-0086	137	0.0347212298	 Exp 
85	 Q0 	AP891023-0145	138	0.0347014925	 Exp 
85	 Q0 	AP891124-0062	139	0.0346506371	 Exp 
85	 Q0 	AP890530-0167	140	0.0346493710	 Exp 
85	 Q0 	AP890712-0059	141	0.0346436537	 Exp 
85	 Q0 	AP891229-0060	142	0.0346384887	 Exp 
85	 Q0 	AP890523-0160	143	0.0346331117	 Exp 
85	 Q0 	AP890125-0242	144	0.0346322497	 Exp 
85	 Q0 	AP891218-0146	145	0.0346158868	 Exp 
85	 Q0 	AP890424-0212	146	0.0345800374	 Exp 
85	 Q0 	AP890824-0034	147	0.0345650175	 Exp 
85	 Q0 	AP890201-0231	148	0.0345495521	 Exp 
85	 Q0 	AP891213-0175	149	0.0345401685	 Exp 
85	 Q0 	AP890117-0082	150	0.0345387068	 Exp 
85	 Q0 	AP890217-0049	151	0.0345344505	 Exp 
85	 Q0 	AP890517-0282	152	0.0345039896	 Exp 
85	 Q0 	AP891012-0005	153	0.0344902670	 Exp 
85	 Q0 	AP891116-0078	154	0.0344844720	 Exp 
85	 Q0 	AP890601-0389	155	0.0344731238	 Exp 
85	 Q0 	AP890523-0044	156	0.0344100468	 Exp 
85	 Q0 	AP890911-0040	157	0.0343947066	 Exp 
85	 Q0 	AP890624-0118	158	0.0343848090	 Exp 
85	 Q0 	AP891205-0163	159	0.0343665224	 Exp 
85	 Q0 	AP890424-0242	160	0.0343341242	 Exp 
85	 Q0 	AP890826-0062	161	0.0343088542	 Exp 
85	 Q0 	AP890902-0019	162	0.0342687064	 Exp 
85	 Q0 	AP891202-0120	163	0.0342580525	 Exp 
85	 Q0 	AP890630-0102	164	0.0342192567	 Exp 
85	 Q0 	AP890125-0095	165	0.0342173862	 Exp 
85	 Q0 	AP890420-0094	166	0.0342135177	 Exp 
85	 Q0 	AP890323-0196	167	0.0342018431	 Exp 
85	 Q0 	AP891124-0098	168	0.0341818769	 Exp 
85	 Q0 	AP890629-0237	169	0.0341667961	 Exp 
85	 Q0 	AP891207-0102	170	0.0341623208	 Exp 
85	 Q0 	AP890721-0159	171	0.0341106294	 Exp 
85	 Q0 	AP890920-0125	172	0.0341022072	 Exp 
85	 Q0 	AP890216-0051	173	0.0340759994	 Exp 
85	 Q0 	AP890218-0015	174	0.0340678250	 Exp 
85	 Q0 	AP890125-0311	175	0.0340583040	 Exp 
85	 Q0 	AP891221-0027	176	0.0340433991	 Exp 
85	 Q0 	AP890330-0173	177	0.0340228684	 Exp 
85	 Q0 	AP890607-0166	178	0.0340212664	 Exp 
85	 Q0 	AP890420-0149	179	0.0339994664	 Exp 
85	 Q0 	AP890904-0081	180	0.0339895445	 Exp 
85	 Q0 	AP890721-0141	181	0.0339870094	 Exp 
85	 Q0 	AP891212-0058	182	0.0339698005	 Exp 
85	 Q0 	AP890118-0150	183	0.0339655247	 Exp 
85	 Q0 	AP890317-0095	184	0.0339442469	 Exp 
85	 Q0 	AP890609-0161	185	0.0339176782	 Exp 
85	 Q0 	AP890730-0014	186	0.0338770467	 Exp 
85	 Q0 	AP890626-0020	187	0.0338730135	 Exp 
85	 Q0 	AP890215-0154	188	0.0338654334	 Exp 
85	 Q0 	AP890121-0086	189	0.0338454078	 Exp 
85	 Q0 	AP890105-0067	190	0.0338377404	 Exp 
85	 Q0 	AP890915-0144	191	0.0338238497	 Exp 
85	 Q0 	AP891208-0201	192	0.0338223334	 Exp 
85	 Q0 	AP890421-0074	193	0.0338063154	 Exp 
85	 Q0 	AP890921-0154	194	0.0337736248	 Exp 
85	 Q0 	AP890506-0099	195	0.0337549594	 Exp 
85	 Q0 	AP890629-0090	196	0.0337422741	 Exp 
85	 Q0 	AP891026-0252	197	0.0337142857	 Exp 
85	 Q0 	AP891011-0056	198	0.0336968280	 Exp 
85	 Q0 	AP891107-0005	199	0.0336799164	 Exp 
85	 Q0 	AP890314-0223	200	0.0336688822	 Exp 
85	 Q0 	AP890517-0182	201	0.0336592283	 Exp 
85	 Q0 	AP890209-0021	202	0.0336132365	 Exp 
85	 Q0 	AP890823-0093	203	0.0335842214	 Exp 
85	 Q0 	AP891128-0061	204	0.0335802592	 Exp 
85	 Q0 	AP890920-0009	205	0.0335756446	 Exp 
85	 Q0 	AP890418-0038	206	0.0335726942	 Exp 
85	 Q0 	AP890213-0044	207	0.0335017117	 Exp 
85	 Q0 	AP890627-0257	208	0.0334800886	 Exp 
85	 Q0 	AP890129-0035	209	0.0334607377	 Exp 
85	 Q0 	AP890509-0031	210	0.0334547987	 Exp 
85	 Q0 	AP890722-0065	211	0.0334331027	 Exp 
85	 Q0 	AP890601-0250	212	0.0334324200	 Exp 
85	 Q0 	AP891111-0095	213	0.0334206384	 Exp 
85	 Q0 	AP890602-0066	214	0.0334064514	 Exp 
85	 Q0 	AP890620-0076	215	0.0333956603	 Exp 
85	 Q0 	AP890304-0129	216	0.0333770651	 Exp 
85	 Q0 	AP890921-0204	217	0.0333749356	 Exp 
85	 Q0 	AP890428-0072	218	0.0333407977	 Exp 
85	 Q0 	AP890126-0027	219	0.0333283627	 Exp 
85	 Q0 	AP890711-0063	220	0.0333281594	 Exp 
85	 Q0 	AP890712-0251	221	0.0333080623	 Exp 
85	 Q0 	AP890225-0052	222	0.0332979232	 Exp 
85	 Q0 	AP890621-0046	223	0.0332960060	 Exp 
85	 Q0 	AP890227-0139	224	0.0332871012	 Exp 
85	 Q0 	AP891103-0101	225	0.0332288908	 Exp 
85	 Q0 	AP890804-0147	226	0.0331954588	 Exp 
85	 Q0 	AP890919-0212	227	0.0331774771	 Exp 
85	 Q0 	AP891114-0033	228	0.0331485526	 Exp 
85	 Q0 	AP890530-0008	229	0.0331018030	 Exp 
85	 Q0 	AP890825-0135	230	0.0330961031	 Exp 
85	 Q0 	AP891121-0172	231	0.0330944010	 Exp 
85	 Q0 	AP890811-0076	232	0.0330901333	 Exp 
85	 Q0 	AP890801-0083	233	0.0330666866	 Exp 
85	 Q0 	AP890731-0042	234	0.0330521005	 Exp 
85	 Q0 	AP890409-0075	235	0.0330457360	 Exp 
85	 Q0 	AP890528-0005	236	0.0330289127	 Exp 
85	 Q0 	AP890621-0127	237	0.0330204513	 Exp 
85	 Q0 	AP890125-0265	238	0.0330039157	 Exp 
85	 Q0 	AP890723-0036	239	0.0329964531	 Exp 
85	 Q0 	AP891114-0142	240	0.0329920506	 Exp 
85	 Q0 	AP890922-0089	241	0.0329877943	 Exp 
85	 Q0 	AP890827-0072	242	0.0329610189	 Exp 
85	 Q0 	AP890103-0219	243	0.0329569197	 Exp 
85	 Q0 	AP891011-0208	244	0.0329513874	 Exp 
85	 Q0 	AP890227-0178	245	0.0329202747	 Exp 
85	 Q0 	AP890921-0097	246	0.0329109676	 Exp 
85	 Q0 	AP891013-0152	247	0.0329073780	 Exp 
85	 Q0 	AP890727-0175	248	0.0328995186	 Exp 
85	 Q0 	AP890715-0017	249	0.0328950229	 Exp 
85	 Q0 	AP890604-0053	250	0.0328706495	 Exp 
85	 Q0 	AP890516-0238	251	0.0328176336	 Exp 
85	 Q0 	AP890426-0148	252	0.0328158212	 Exp 
85	 Q0 	AP890107-0129	253	0.0328017770	 Exp 
85	 Q0 	AP890823-0148	254	0.0327995130	 Exp 
85	 Q0 	AP890828-0120	255	0.0327771082	 Exp 
85	 Q0 	AP890324-0039	256	0.0327738505	 Exp 
85	 Q0 	AP890901-0168	257	0.0327282438	 Exp 
85	 Q0 	AP890626-0275	258	0.0326907790	 Exp 
85	 Q0 	AP890706-0103	259	0.0326665466	 Exp 
85	 Q0 	AP890512-0185	260	0.0326616915	 Exp 
85	 Q0 	AP890509-0275	261	0.0326527315	 Exp 
85	 Q0 	AP890805-0022	262	0.0326469766	 Exp 
85	 Q0 	AP890830-0074	263	0.0326164585	 Exp 
85	 Q0 	AP890918-0188	264	0.0326030952	 Exp 
85	 Q0 	AP890516-0199	265	0.0325918936	 Exp 
85	 Q0 	AP890309-0176	266	0.0325447833	 Exp 
85	 Q0 	AP890916-0020	267	0.0325417493	 Exp 
85	 Q0 	AP891026-0169	268	0.0325090009	 Exp 
85	 Q0 	AP890220-0138	269	0.0325087988	 Exp 
85	 Q0 	AP890424-0252	270	0.0325041871	 Exp 
85	 Q0 	AP890302-0209	271	0.0324972629	 Exp 
85	 Q0 	AP890520-0131	272	0.0324964907	 Exp 
85	 Q0 	AP890323-0079	273	0.0324938468	 Exp 
85	 Q0 	AP891115-0133	274	0.0324839259	 Exp 
85	 Q0 	AP890127-0045	275	0.0324813002	 Exp 
85	 Q0 	AP890407-0042	276	0.0324784731	 Exp 
85	 Q0 	AP890428-0243	277	0.0324534161	 Exp 
85	 Q0 	AP891020-0162	278	0.0324467457	 Exp 
85	 Q0 	AP890620-0122	279	0.0324443837	 Exp 
85	 Q0 	AP891121-0061	280	0.0324087028	 Exp 
85	 Q0 	AP890222-0279	281	0.0323899723	 Exp 
85	 Q0 	AP890621-0194	282	0.0323851421	 Exp 
85	 Q0 	AP890727-0114	283	0.0323845384	 Exp 
85	 Q0 	AP890828-0110	284	0.0323722435	 Exp 
85	 Q0 	AP891113-0073	285	0.0323671257	 Exp 
85	 Q0 	AP890130-0163	286	0.0323532518	 Exp 
85	 Q0 	AP890621-0078	287	0.0323411971	 Exp 
85	 Q0 	AP891103-0043	288	0.0323406582	 Exp 
85	 Q0 	AP890316-0160	289	0.0322947549	 Exp 
85	 Q0 	AP890410-0119	290	0.0322902900	 Exp 
85	 Q0 	AP890816-0086	291	0.0322750961	 Exp 
85	 Q0 	AP890908-0196	292	0.0322532588	 Exp 
85	 Q0 	AP890622-0274	293	0.0322271817	 Exp 
85	 Q0 	AP891202-0057	294	0.0322147984	 Exp 
85	 Q0 	AP890102-0105	295	0.0321697170	 Exp 
85	 Q0 	AP891211-0031	296	0.0321478703	 Exp 
85	 Q0 	AP890914-0168	297	0.0321269668	 Exp 
85	 Q0 	AP891011-0147	298	0.0321199277	 Exp 
85	 Q0 	AP890707-0197	299	0.0321087522	 Exp 
85	 Q0 	AP890912-0166	300	0.0320840996	 Exp 
85	 Q0 	AP890808-0136	301	0.0320573002	 Exp 
85	 Q0 	AP890414-0240	302	0.0320520784	 Exp 
85	 Q0 	AP890410-0125	303	0.0320512423	 Exp 
85	 Q0 	AP890307-0017	304	0.0320343953	 Exp 
85	 Q0 	AP890809-0019	305	0.0320322312	 Exp 
85	 Q0 	AP891119-0018	306	0.0320125266	 Exp 
85	 Q0 	AP890415-0083	307	0.0319908527	 Exp 
85	 Q0 	AP890715-0093	308	0.0319739232	 Exp 
85	 Q0 	AP891002-0245	309	0.0319668161	 Exp 
85	 Q0 	AP890803-0058	310	0.0319665657	 Exp 
85	 Q0 	AP890922-0154	311	0.0319484446	 Exp 
85	 Q0 	AP890107-0095	312	0.0319286389	 Exp 
85	 Q0 	AP890925-0014	313	0.0319203110	 Exp 
85	 Q0 	AP890414-0045	314	0.0319194556	 Exp 
85	 Q0 	AP891130-0073	315	0.0318906464	 Exp 
85	 Q0 	AP890302-0026	316	0.0318858769	 Exp 
85	 Q0 	AP890629-0223	317	0.0318856958	 Exp 
85	 Q0 	AP890105-0287	318	0.0318738967	 Exp 
85	 Q0 	AP890131-0107	319	0.0318273367	 Exp 
85	 Q0 	AP890311-0029	320	0.0317803723	 Exp 
85	 Q0 	AP890103-0199	321	0.0317235730	 Exp 
85	 Q0 	AP890613-0047	322	0.0317026170	 Exp 
85	 Q0 	AP890515-0012	323	0.0316509944	 Exp 
85	 Q0 	AP890513-0139	324	0.0316450980	 Exp 
85	 Q0 	AP890322-0033	325	0.0316011934	 Exp 
85	 Q0 	AP890622-0145	326	0.0315862052	 Exp 
85	 Q0 	AP890527-0048	327	0.0315822875	 Exp 
85	 Q0 	AP890531-0194	328	0.0315426441	 Exp 
85	 Q0 	AP891218-0005	329	0.0315346664	 Exp 
85	 Q0 	AP891006-0184	330	0.0315256006	 Exp 
85	 Q0 	AP891004-0091	331	0.0315146544	 Exp 
85	 Q0 	AP890928-0094	332	0.0315013488	 Exp 
85	 Q0 	AP890802-0195	333	0.0314976277	 Exp 
85	 Q0 	AP890713-0075	334	0.0314929315	 Exp 
85	 Q0 	AP891004-0162	335	0.0314927332	 Exp 
85	 Q0 	AP891013-0156	336	0.0314857005	 Exp 
85	 Q0 	AP891205-0128	337	0.0314782327	 Exp 
85	 Q0 	AP891030-0144	338	0.0314610095	 Exp 
85	 Q0 	AP890607-0122	339	0.0314552389	 Exp 
85	 Q0 	AP890213-0070	340	0.0314412651	 Exp 
85	 Q0 	AP891029-0049	341	0.0314374046	 Exp 
85	 Q0 	AP890909-0106	342	0.0314355528	 Exp 
85	 Q0 	AP890126-0139	343	0.0314097064	 Exp 
85	 Q0 	AP890603-0085	344	0.0314088677	 Exp 
85	 Q0 	AP891208-0062	345	0.0313959636	 Exp 
85	 Q0 	AP890130-0037	346	0.0313681592	 Exp 
85	 Q0 	AP891025-0071	347	0.0313561796	 Exp 
85	 Q0 	AP890317-0180	348	0.0313321117	 Exp 
85	 Q0 	AP891220-0170	349	0.0313274413	 Exp 
85	 Q0 	AP890908-0105	350	0.0313231468	 Exp 
85	 Q0 	AP890624-0048	351	0.0313043478	 Exp 
85	 Q0 	AP890418-0085	352	0.0312970357	 Exp 
85	 Q0 	AP890824-0070	353	0.0312840264	 Exp 
85	 Q0 	AP890118-0177	354	0.0312820800	 Exp 
85	 Q0 	AP890505-0011	355	0.0312657151	 Exp 
85	 Q0 	AP890630-0263	356	0.0312608717	 Exp 
85	 Q0 	AP890518-0053	357	0.0312498056	 Exp 
85	 Q0 	AP890428-0084	358	0.0312492231	 Exp 
85	 Q0 	AP891127-0212	359	0.0312205291	 Exp 
85	 Q0 	AP890124-0230	360	0.0312187611	 Exp 
85	 Q0 	AP891112-0082	361	0.0312086190	 Exp 
85	 Q0 	AP891112-0069	362	0.0311973700	 Exp 
85	 Q0 	AP891202-0142	363	0.0311829762	 Exp 
85	 Q0 	AP890822-0054	364	0.0311816193	 Exp 
85	 Q0 	AP890419-0110	365	0.0311800686	 Exp 
85	 Q0 	AP890530-0051	366	0.0311595373	 Exp 
85	 Q0 	AP890728-0026	367	0.0311321751	 Exp 
85	 Q0 	AP891227-0130	368	0.0311266417	 Exp 
85	 Q0 	AP890316-0006	369	0.0311095362	 Exp 
85	 Q0 	AP890428-0154	370	0.0310983528	 Exp 
85	 Q0 	AP890118-0189	371	0.0310942646	 Exp 
85	 Q0 	AP891018-0087	372	0.0310853792	 Exp 
85	 Q0 	AP890324-0202	373	0.0310836744	 Exp 
85	 Q0 	AP890526-0246	374	0.0310830953	 Exp 
85	 Q0 	AP890104-0031	375	0.0310448986	 Exp 
85	 Q0 	AP890517-0280	376	0.0310422665	 Exp 
85	 Q0 	AP890707-0051	377	0.0309994589	 Exp 
85	 Q0 	AP890215-0017	378	0.0309956129	 Exp 
85	 Q0 	AP890802-0148	379	0.0309913630	 Exp 
85	 Q0 	AP890323-0140	380	0.0309851794	 Exp 
85	 Q0 	AP890124-0165	381	0.0309568655	 Exp 
85	 Q0 	AP890328-0167	382	0.0309235425	 Exp 
85	 Q0 	AP890116-0144	383	0.0309184809	 Exp 
85	 Q0 	AP890425-0269	384	0.0309110562	 Exp 
85	 Q0 	AP891012-0063	385	0.0308420680	 Exp 
85	 Q0 	AP890525-0042	386	0.0308116980	 Exp 
85	 Q0 	AP891108-0025	387	0.0307715233	 Exp 
85	 Q0 	AP890516-0158	388	0.0307709515	 Exp 
85	 Q0 	AP890307-0244	389	0.0307567887	 Exp 
85	 Q0 	AP890621-0007	390	0.0307489786	 Exp 
85	 Q0 	AP890825-0032	391	0.0307290371	 Exp 
85	 Q0 	AP890124-0189	392	0.0307139884	 Exp 
85	 Q0 	AP890617-0048	393	0.0306818958	 Exp 
85	 Q0 	AP890517-0287	394	0.0306739309	 Exp 
85	 Q0 	AP890629-0122	395	0.0306516267	 Exp 
85	 Q0 	AP891025-0083	396	0.0306297004	 Exp 
85	 Q0 	AP890228-0093	397	0.0306207480	 Exp 
85	 Q0 	AP890615-0083	398	0.0306128788	 Exp 
85	 Q0 	AP890821-0096	399	0.0306116105	 Exp 
85	 Q0 	AP890130-0184	400	0.0306056541	 Exp 
85	 Q0 	AP890322-0123	401	0.0305728684	 Exp 
85	 Q0 	AP890628-0086	402	0.0305656509	 Exp 
85	 Q0 	AP891123-0092	403	0.0305576966	 Exp 
85	 Q0 	AP890929-0251	404	0.0305258647	 Exp 
85	 Q0 	AP890130-0061	405	0.0305246660	 Exp 
85	 Q0 	AP890128-0110	406	0.0305201104	 Exp 
85	 Q0 	AP890723-0023	407	0.0304951897	 Exp 
85	 Q0 	AP891013-0020	408	0.0304916341	 Exp 
85	 Q0 	AP890217-0193	409	0.0304745590	 Exp 
85	 Q0 	AP891103-0152	410	0.0304434807	 Exp 
85	 Q0 	AP890731-0197	411	0.0304231573	 Exp 
85	 Q0 	AP891207-0109	412	0.0304017103	 Exp 
85	 Q0 	AP890523-0140	413	0.0303947213	 Exp 
85	 Q0 	AP891123-0122	414	0.0303788664	 Exp 
85	 Q0 	AP890609-0080	415	0.0303769801	 Exp 
85	 Q0 	AP890130-0227	416	0.0303767914	 Exp 
85	 Q0 	AP891002-0276	417	0.0303716573	 Exp 
85	 Q0 	AP890722-0093	418	0.0303555779	 Exp 
85	 Q0 	AP890412-0279	419	0.0303416228	 Exp 
85	 Q0 	AP890907-0096	420	0.0303222162	 Exp 
85	 Q0 	AP890122-0040	421	0.0303148897	 Exp 
85	 Q0 	AP890410-0045	422	0.0303079235	 Exp 
85	 Q0 	AP891212-0162	423	0.0303003918	 Exp 
85	 Q0 	AP890226-0092	424	0.0302996436	 Exp 
85	 Q0 	AP890216-0075	425	0.0302887126	 Exp 
85	 Q0 	AP891123-0064	426	0.0302736560	 Exp 
85	 Q0 	AP890616-0032	427	0.0302465685	 Exp 
85	 Q0 	AP890118-0127	428	0.0302346542	 Exp 
85	 Q0 	AP891130-0138	429	0.0302065190	 Exp 
85	 Q0 	AP891121-0154	430	0.0302017176	 Exp 
85	 Q0 	AP890424-0108	431	0.0302009669	 Exp 
85	 Q0 	AP890503-0005	432	0.0301825860	 Exp 
85	 Q0 	AP890302-0132	433	0.0301067523	 Exp 
85	 Q0 	AP891004-0217	434	0.0300302164	 Exp 
85	 Q0 	AP890223-0237	435	0.0300131168	 Exp 
85	 Q0 	AP890612-0114	436	0.0300086396	 Exp 
85	 Q0 	AP890802-0211	437	0.0299814324	 Exp 
85	 Q0 	AP890505-0158	438	0.0299665519	 Exp 
85	 Q0 	AP890330-0031	439	0.0299193619	 Exp 
85	 Q0 	AP891214-0108	440	0.0299133352	 Exp 
85	 Q0 	AP890207-0220	441	0.0298659258	 Exp 
85	 Q0 	AP890425-0137	442	0.0298650235	 Exp 
85	 Q0 	AP890923-0080	443	0.0297922871	 Exp 
85	 Q0 	AP890822-0188	444	0.0297819756	 Exp 
85	 Q0 	AP890508-0098	445	0.0297738975	 Exp 
85	 Q0 	AP890713-0174	446	0.0297661233	 Exp 
85	 Q0 	AP891121-0022	447	0.0297563697	 Exp 
85	 Q0 	AP890605-0106	448	0.0297457716	 Exp 
85	 Q0 	AP891206-0127	449	0.0296797693	 Exp 
85	 Q0 	AP890508-0191	450	0.0296473015	 Exp 
